# Wordlist

# DATA
ID	ALIGNMENT	BORROWING	COGID	COGIDS	CONCEPT	DOCULECT	FORM	ID_IN_SOURCE	NOTE	TOKENS	VALUE	SAGARTID	MORPHEMES
4832	pʰ r e ⁵⁵/k		2363	7081	to tie (together)	NjorogsKhroskyabs	pʰrek⁵⁵			pʰ r e ⁵⁵/k	pʰrek⁵⁵	0	TO
4843	r cçʰ e ⁵⁵/ʔ - -		2364	7080	to tie (together)	NjorogsKhroskyabs	rcçʰeʔ⁵⁵			r cçʰ e ⁵⁵/ʔ	rcçʰeʔ⁵⁵	0	TO
5326	k ɐ + p r ɐ̂/ɐ ʁ		2363	7084 7081	to tie (together)	NgyaltsuZbu	kɐ-prɐ̂ʁ			k ɐ + p r ɐ̂/ɐ ʁ	kɐ-prɐ̂ʁ	0	_to TO
5354	k ɐ + - w ɐ́/ɐ ʔ		2366	7084 7709	to tie (together)	NgyaltsuZbu	kɐ-wɐ́ʔ			k ɐ + w ɐ́/ɐ ʔ	kɐ-wɐ́ʔ	0	TO _to
5810	ts ¹³/ɨ		2372	7087	to tie (together)	Zlarong	tsɨ13			ts ¹³/ɨ	tsɨ13	0	TO
6109	k a r ŋg o p		2365	7092	to tie (together)	KyomkyoSitu	karŋgop			k a r ŋg o p	karŋgop	0	TO
6819	r tɕʰ u		2376	7923	to tie (together)	MazurStau	rtɕʰu			r tɕʰ u	rtɕʰu		TO
6820	r cʰ ə - l æ		2364	7080	to tie (together)	MazurStau	rcʰəlæ			r cʰ ə l æ	rcʰəlæ		TO
#
88	h u m a + h u s u		2385	7107 7108	to turn (around)	Bantawa	huma (husu)			h u m a + h u s u	huma (husu)	0	TO _to
830	j ɣ ɤ t		2387	7113	to turn (around)	Japhug	jɣɤt	11390		j ɣ ɤ t	jɣɤt	0	TO
908	m - tɕ ɯ r		2382	7110	to turn (around)	Japhug	mtɕɯr			m tɕ ɯ r	mtɕɯr	0	TO
1534	n ʁ ɑ l ə̂/ə l e		2381	7112	to turn (around)	WobziKhroskyabs	nʁɑlə̂le			n ʁ ɑ l ə̂/ə l e	nʁɑlə̂le	0	TO
2621	ɦ æ̙ ʐ ²/ʌ̙		2388	7114	to turn (around)	MenyaGao	2ɦæ̠ʐʌ̠			ɦ æ̙ ʐ ²/ʌ̙	2ɦæ̠ʐʌ̠	0	TO
3380	n kʷ ə l i - -		2381	7112	to turn (around)	QueyuPubarong	nkwəli			n kʷ ə l i	nkwəli	0	TO
3684	n ʁ ô/o l ə l e		2381	7112	to turn (around)	SiyuewuKhroskyabs	nʁôləle	39120		n ʁ ô/o l ə l e	nʁôləle	0	TO
3998	k a + m ə tɕ ī/i r		2380	7109 7110	to turn (around)	BragbarSitu	ka-mətɕīr			k a + m ə tɕ ī/i r	ka-mətɕīr	0	TO _to
4144	ŋ kʰ æ r - - - - -	tib	2383	7111	to turn (around)	Geshiza	ŋkʰær			ŋ kʰ æ r	ŋkʰær	0	TO
4640	r ³³/ə + ŋ ʁ ⁵⁵/o l ³³/e - -		2381	7771 7112	to turn (around)	GuanyinqiaoKhroskyabs	rə³³ŋʁo⁵⁵le³³			r ³³/ə + ŋ ʁ ⁵⁵/o l ³³/e	rə³³ŋʁo⁵⁵le³³	0	_to TO
4808	n kʰ ³³/o r s ⁵⁵/e ʔ - -	tib	2383	7111	to turn (around)	NjorogsKhroskyabs	nkʰo³³rseʔ⁵⁵			n kʰ ³³/o r s ⁵⁵/e ʔ	nkʰo³³rseʔ⁵⁵	0	TO
4970	v z ɣ ⁵⁵/i ʔ		2384	7120	to turn (around)	NjorogsKhroskyabs	vzɣiʔ⁵⁵			v z ɣ ⁵⁵/i ʔ	vzɣiʔ⁵⁵	0	TO
5255	- z ɣ i -		2384	7120	to turn (around)	Tshobdun	zɣi			z ɣ i	zɣi	0	TO
5325	k ɐ + pʰ ɣ ɐ́/ɐ ʁ ʔ		2380	7109 7115	to turn (around)	NgyaltsuZbu	kɐ-phɣɐ́ʁʔ			k ɐ + pʰ ɣ ɐ́/ɐ ʁ ʔ	kɐ-phɣɐ́ʁʔ	0	TO _to
5372	k ɑ + - z - íˠ/iˠ ʔ		2380	7109 7120	to turn (around)	NgyaltsuZbu	kɑ-zíˠʔ			k ɑ + z íˠ/iˠ ʔ	kɑ-zíˠʔ	0	TO _to
5636	k ⁵⁵/u ⁵⁵/e		2390	7118	to turn (around)	Zlarong	ku55e55			k ⁵⁵/u ⁵⁵/e	ku55e55	0	TO
6110	k a + m ə ʒ u r		2380	7109 7110	to turn (around)	KyomkyoSitu	kaməʒur			k a + m ə ʒ u r	kaməʒur	0	TO _to
6821	n kʰ ə r - - - v æ		2383	7111	to turn (around)	MazurStau	nkʰərvæ			n kʰ ə r v æ	nkʰərvæ		TO
#
204	p e m a + p e s a		2398	7129 7130	to vomit	Bantawa	pema (pesa)			p e m a + p e s a	pema (pesa)	0	TO _to
525	- - - - - - - - pʰ - ɛ - - - - - -		2392	7133	to vomit	Daofu	phɛ	22009		pʰ ɛ	phɛ	736	TO
831	- - - - m ɯ - j pʰ - ɤ - t - - - -		2392	7133	to vomit	Japhug	mɯjphɤt	11549		m ɯ j pʰ ɤ t	mɯjphɤt	736	TO
832	q i o ʁ		2393	7146	to vomit	Japhug	qioʁ	25849		q i o ʁ	qioʁ	10483	TO
1169	- - - - - - - - w j a - - - - - -		2392	7133	to vomit	Tangut	wja	38052		w j a	wja	736	TO
1467	- - - - - - m - pʰ - æ - l ʁ á/a - -		2392	7133	to vomit	WobziKhroskyabs	mpʰælʁá	31777		m pʰ æ l ʁ á/a	mpʰælʁá	736	TO
1791	- - - - - - - - pʰ - ⁵⁵/ɛ - - - - - -		2392	7133	to vomit	Zhaba	phɛ⁵⁵	16561		pʰ ⁵⁵/ɛ	phɛ⁵⁵	736	TO
2037	k ɐ + - - - - m ə m - pʰ - ɐ - t - - - -		736	7138 7133 7136	to vomit	MaerkangrGyalrong	kɐ mə mphɐt	18382	!cognates	k ɐ + m ə m pʰ ɐ t	kɐ mə mphɐt	736	
2299	- - t ²⁴/u - - - - pʰ - ³³/ɐ - - - - - -		2392	7133	to vomit	MuyaKangding	tu²⁴phɐ³³	23397		t ²⁴/u pʰ ³³/ɐ	tu²⁴phɐ³³	0	TO
2505	- - t u - - - - pʰ - ¹/ʌ - - - - - -		2392	7133	to vomit	MenyaGao	1tuphʌ			t u pʰ ¹/ʌ	1tuphʌ	0	TO
2849	ʔ a n		2396	7141	to vomit	OldBurmese	ʔan	31264		ʔ a n	ʔan	3174	TO
3093	- s - - - - - - pʰ - ⁵⁵/ɔ - - - - - -		2392	7133	to vomit	QueyuXinlong	sphɔ⁵⁵	20958		s pʰ ⁵⁵/ɔ	sphɔ⁵⁵	0	TO
3239	x - - - - - - - pʰ - ə̄/ə - - - - - -		2392	7133	to vomit	QueyuPubarong	ˣpʰə̄			x pʰ ə̄/ə	ˣpʰə̄	0	TO
3685	- - - - - - m - pʰ - ǽ/æ - z - - - -		2392	7133	to vomit	SiyuewuKhroskyabs	mpʰǽz	39121		m pʰ ǽ/æ z	mpʰǽz	0	TO
3999	t ə + - - - - - - m - pʰ - ā/a - s - - - -		2392	7131 7133	to vomit	BragbarSitu	tə-mphās			t ə + m pʰ ā/a s	tə-mphās	0	_to TO
4145	ŋ kʰ æ r		2400	7134	to vomit	Geshiza	ŋkʰær			ŋ kʰ æ r	ŋkʰær	0	TO
4641	- - - - - - - - pʰ - ɛ - ³³/l - - v ⁵³/i		2392	7133	to vomit	GuanyinqiaoKhroskyabs	pʰɛl³³vi⁵³			pʰ ɛ ³³/l v ⁵³/i	pʰɛl³³vi⁵³	0	TO
4993	χ - - - - - - - pʰ - ⁵⁵/a ʔ s - - - -		2392	7133	to vomit	NjorogsKhroskyabs	χpʰaʔs⁵⁵			χ pʰ ⁵⁵/a ʔ s	χpʰaʔs⁵⁵	0	TO
5136	q j ɔ -		2393	7146	to vomit	Tshobdun	qjɔ			q j ɔ	qjɔ	0	TO
5317	k ɐ + - - - - - - n - ⁿb - ê - z - - - -		2392	7138 7133	to vomit	NgyaltsuZbu	kɐ-nⁿbêz			k ɐ + n ⁿb ê z	kɐ-nⁿbêz	0	_to TO
5737	- - - - - - - - pʰ - ¹³/e - - - - - -		2392	7133	to vomit	Zlarong	phe13			pʰ ¹³/e	phe13	0	TO
6111	t ə + - - - - - - m - pʰ - ə - t - - - - + k a + l e ʔ t		2392	7131 7133 7138 7810	to vomit	KyomkyoSitu	təmphət kaleʔt			t ə + m pʰ ə t + k a + l e ʔ t	təmphət kaleʔt	0	_to TO _to _to
6822	- - - - - - - - pʰ - e - - - - - -		2392	7133	to vomit	MazurStau	pʰe			pʰ e	pʰe		TO
#
19	b i t m a		2414	7158	to walk	Bantawa	bitma			b i t m a	bitma	0	TO
526	ʂ k o ŋ tʰ o ŋ + ɕ ə	partial tib: rkongthong	2809	7161 7921 7163	to walk	Daofu	ʂkoŋ thoŋ ɕə	19898	!cognates	ʂ k o ŋ tʰ o ŋ + ɕ ə	ʂkoŋ thoŋ ɕə	2809	
833	ŋ k e		2406	7166	to walk	Japhug	ŋke	11602		ŋ k e	ŋke	2841	TO
1170	dʑ j i		2411	7175	to walk	Tangut	dʑji	11606		dʑ j i	dʑji	4192	TO
1468	( - - - ) f - + tɕʰ î ( - - - )		2401	7165 7172	to walk	WobziKhroskyabs	ftɕʰî	31778		f + tɕʰ î	ftɕʰî	29781	_to TO
1792	n ɖʐ ¹³/i - -	tib	2404	7174	to walk	Zhaba	ndʐi¹³	22356		n ɖʐ ¹³/i	ndʐi¹³	2447	TO
2038	( k ɑ + ) p - - tʂ ɛ ( - - - )		2403	7168 7169	to walk	MaerkangrGyalrong	kɑ ptʂᴇ	18557		k ɑ + p tʂ ɛ	kɑ ptʂᴇ	29781	TO _to
2300	t ³³/ə r ⁵⁵/o r ³³/ɑ		2409	7171	to walk	MuyaKangding	tə³³ro⁵⁵rɑ³³	23580		t ³³/ə r ⁵⁵/o r ³³/ɑ	tə³³ro⁵⁵rɑ³³	0	TO
2609	ʐ ʌ̙ q ²/æ̙		2408	7170	to walk	MenyaGao	2ʐʌ̠qæ̠			ʐ ʌ̙ q ²/æ̙	2ʐʌ̠qæ̠	0	TO
2850	ɬ y o k		2410	7173	to walk	OldBurmese	lhyok	31265		ɬ y o k	lhyok	3697	TO
2851	s v - ā/a ɦ		2413	7901	to walk	OldBurmese	svāḥ	31292		s v ā/a ɦ	svāḥ	887	TO
3094	ʃ ⁵⁵/a		2405	7921	to walk	QueyuXinlong	ʃa⁵⁵	21105		ʃ ⁵⁵/a	ʃa⁵⁵	0	TO
3117	ɕʰ â/a		2405	7921	to walk	QueyuPubarong	ɕʰâ			ɕʰ â/a	ɕʰâ	0	TO
3686	n ɖʐ ə v ɑ̂	tib	2404	7174	to walk	SiyuewuKhroskyabs	ndʐəvɑ̂	39122		n ɖʐ ə v ɑ̂	ndʐəvɑ̂	0	TO
4000	( - - - ) v ə + ʈʂ ê/e ( - - - )		2401	7165 7172	to walk	BragbarSitu	və-tʂê			v ə + ʈʂ ê/e	və-tʂê	29781	_to TO
4028	a̯/a r i		2416	7164	to walk	Geshiza	a̯ri			a̯/a r i	a̯ri	0	TO
4642	( - - - ) f - + tɕʰ ⁵³/i ( - - - )		2401	7165 7172	to walk	GuanyinqiaoKhroskyabs	ftɕʰi⁵³			f + tɕʰ ⁵³/i	ftɕʰi⁵³	29781	_to TO
4723	( - - - ) f - + tɕʰ ⁵⁵/i ( + r ⁵⁵/a )		2401	7165 7172 7680	to walk	NjorogsKhroskyabs	ftɕʰi⁵⁵ra⁵⁵			f + tɕʰ ⁵⁵/i + r ⁵⁵/a	ftɕʰi⁵⁵ra⁵⁵	29781	_to TO _to
5092	n k ɐ		2406	7166	to walk	Tshobdun	nkɐ			n k ɐ	nkɐ	0	TO
5321	k ɐ + ɲ c é/e ʔ		2401	7168 7172	to walk	NgyaltsuZbu	kɐ-ɲcéʔ			k ɐ + ɲ c é/e ʔ	kɐ-ɲcéʔ	0	_to TO
6112	( k a + ) v ə + tɽ i ( - - - )	tib	2402	7168 7165 7174	to walk	KyomkyoSitu	kavətɽi			k a + v ə + tɽ i	kavətɽi	29781	_to TO _to
6823	r k õ - tʰ o - + ɕ ə	partial tib: rkong	2405	7161 7921	to walk	MazurStau	rkõtʰo ɕə			r k õ tʰ o + ɕ ə	rkõtʰo ɕə		_to TO
#
246	tʰ o k m a + tʰ o u		2419	7185 7186	to wash	Bantawa	tʰokma (tʰou)			tʰ o k m a + tʰ o u	tʰokma (tʰou)	0	TO _to
834	- - χ - - tɕ i -		2417	7190	to wash	Japhug	χtɕi	11708		χ tɕ i	χtɕi	0	TO
909	- - χ - - tɕ i -		2417	7190	to wash	Japhug	χtɕi			χ tɕ i	χtɕi	0	TO
1240	d j ɨ		2421	7195	to wash	Tangut	djɨ			d j ɨ	djɨ	0	TO
1535	- - - r - ʑ ə̂/ə -		2417	7190	to wash	WobziKhroskyabs	rʑə̂			r ʑ ə̂/ə	rʑə̂	0	TO
2566	n ɛ̙ - - - tɕʰ ²/æ̙ -		2417	7190	to wash	MenyaGao	2nɛ̠tɕhæ̠			n ɛ̙ tɕʰ ²/æ̙	2nɛ̠tɕhæ̠	0	TO
3687	- - - r - ʑ ə̂/ə -		2417	7190	to wash	SiyuewuKhroskyabs	rʑə̂	39123		r ʑ ə̂/ə	rʑə̂	0	TO
4001	- - - ɕ - tɕ î -		2417	7190	to wash	BragbarSitu	ɕtɕî			ɕ tɕ î	ɕtɕî	0	TO
4171	- - - r - ɣ i -		2417	7190	to wash	Geshiza	rɣi			r ɣ i	rɣi	0	TO
4643	- - - r - ʑ ⁵³/ə -		2417	7190	to wash	GuanyinqiaoKhroskyabs	rʑə⁵³			r ʑ ⁵³/ə	rʑə⁵³	0	TO
4881	- - - r - ʑ ⁵⁵/i -		2417	7190	to wash	NjorogsKhroskyabs	rʑi⁵⁵			r ʑ ⁵⁵/i	rʑi⁵⁵	0	TO
5265	- - χ - - tʃ ɛ -		2417	7190	to wash	Tshobdun	χtʃɛ			χ tʃ ɛ	χtʃɛ	0	TO
5338	k ɐ + - - ʁ l - ɟ ɐ̂/ɐ -		2417	7193 7190	to wash	NgyaltsuZbu	kɐ-ʁlɟɐ̂			k ɐ + ʁ l ɟ ɐ̂/ɐ	kɐ-ʁlɟɐ̂	0	_to TO
5355	k ɐ + - - χ - - tɕʰ ə́/ə ʔ		2417	7193 7190	to wash	NgyaltsuZbu	kɐ-χtɕhə́ʔ			k ɐ + χ tɕʰ ə́/ə ʔ	kɐ-χtɕhə́ʔ	0	_to TO
5830	- - - - - w ⁵³/ɔ -		2417	7190	to wash	Zlarong	wɔ53			w ⁵³/ɔ	wɔ53	0	TO
6113	k a + - - - r s tʃ u -		2417	7193 7190	to wash	KyomkyoSitu	karstʃu			k a + r s tʃ u	karstʃu	0	_to TO
6824	- - - r - ʁ e -		2417	7190	to wash	MazurStau	rʁe			r ʁ e	rʁe		TO
#
142	l a ŋ m a + l a ŋ s u		2428	7205 7206	to wipe	Bantawa	laŋma (laŋsu)			l a ŋ m a + l a ŋ s u	laŋma (laŋsu)	0	TO _to
527	- - ɕ - ə ɕ - ɛ		3562	7208 7209	to wipe	Daofu	ɕə ɕɛ	21470	!cognates	ɕ ə ɕ ɛ	ɕə ɕɛ	3562	
835	p ɕ i - z		2422	7207	to wipe	Japhug	pɕiz	25843		p ɕ i z	pɕiz	2495	TO
1171	- - ɕ j ɨ ɕ j a		3562	7208 7209	to wipe	Tangut	ɕjɨ ɕja	38064	!cognates	ɕ j ɨ ɕ j a	ɕjɨ ɕja	3562	
1469	p j æ̂/æ - -		2422	7207	to wipe	WobziKhroskyabs	pjæ̂	31790		p j æ̂/æ	pjæ̂	3787	TO
1793	³³/a p tʂ ⁵⁵/ə		2427	7219	to wipe	Zhaba	a³³ptʂə⁵⁵	21916		³³/a p tʂ ⁵⁵/ə	a³³ptʂə⁵⁵	2328	TO
2039	k ɑ + pʰ - i - s		2422	7211 7207	to wipe	MaerkangrGyalrong	kɑ phis	18115		k ɑ + pʰ i s	kɑ phis	2495	_to TO
2301	tʰ ⁵⁵/e s ⁵⁵/a - - -		2424	7213	to wipe	MuyaKangding	the⁵⁵sa⁵⁵	23148		tʰ ⁵⁵/e s ⁵⁵/a	the⁵⁵sa⁵⁵	0	TO
2475	tʰ a̙ s ʌ̙ s ¹/a̙ -		2424	7213	to wipe	MenyaGao	1tha̠sʌ̠sa̠			tʰ a̙ s ʌ̙ s ¹/a̙	1tha̠sʌ̠sa̠	0	TO
2852	- - s u - - t		2424	7213	to wipe	OldBurmese	sut	31266		s u t	sut	1001	TO
3095	ɣ ¹³/ɯ ʃ - ⁵⁵/i ʃ - ³³/ɛ		2425	7208	to wipe	QueyuXinlong	ɣɯ¹³ʃi⁵⁵ʃɛ³³	20712		ɣ ¹³/ɯ ʃ ⁵⁵/i ʃ ³³/ɛ	ɣɯ¹³ʃi⁵⁵ʃɛ³³	0	TO
3688	m ɑ́/ɑ r		2426	7218	to wipe	SiyuewuKhroskyabs	mɑ́r	39124		m ɑ́/ɑ r	mɑ́r	0	TO
4002	p tɕʰ ī/i - s		2422	7207	to wipe	BragbarSitu	ptɕʰīs			p tɕʰ ī/i s	ptɕʰīs	0	TO
4644	p j ⁵³/a - -		2422	7207	to wipe	GuanyinqiaoKhroskyabs	pja⁵³			p j ⁵³/a	pja⁵³	0	TO
4829	pʰ j ⁵⁵/i ʔ s		2422	7207	to wipe	NjorogsKhroskyabs	pʰjiʔs⁵⁵			pʰ j ⁵⁵/i ʔ s	pʰjiʔs⁵⁵	0	TO
5298	k ɐ + kʰ r ə́/ə t		2423	7211 7214	to wipe	NgyaltsuZbu	kɐ-khrə́t			k ɐ + kʰ r ə́/ə t	kɐ-khrə́t	0	TO _to
6115	k a + pʰ j i - t		2422	7211 7207	to wipe	KyomkyoSitu	kaphjit			k a + pʰ j i t	kaphjit	0	_to TO
6825	- - ɕ - ə ɕ - æ		2425	7208	to wipe	MazurStau	ɕəɕæ			ɕ ə ɕ æ	ɕəɕæ		TO
#
836	- - - a χ o m -		2431	7239	to yawn	Japhug	aχom	12609		a χ o m	aχom	0	TO
910	- - - a χ o m -		2431	7239	to yawn	Japhug	aχom			a χ o m	aχom	0	TO
1241	ʔ o̙/o		2440	7247	to yawn	Tangut	.ọ			ʔ o̙/o	.ọ	0	TO
1536	- - s - ʁ ə́/ə m - + v i		2431	7239 7897	to yawn	WobziKhroskyabs	sʁə́m vi			s ʁ ə́/ə m + v i	sʁə́m vi	0	TO _to
2622	- - - - χ ¹/a̙ - -		2431	7239	to yawn	MenyaGao	1χa̠			χ ¹/a̙	1χa̠	0	TO
3381	- - - - x a - - + ə̄/ə + t ʊ		2431	7239 7245 7243	to yawn	QueyuPubarong	xa ə̄-tʊ			x a + ə̄/ə + t ʊ	xa ə̄-tʊ	0	TO _to _to
3689	s ɣ ɑ́/ɑ v		2436	7246	to yawn	SiyuewuKhroskyabs	sɣɑ́v	39125		s ɣ ɑ́/ɑ v	sɣɑ́v	0	TO
4003	- - - - χ â/a m -		2431	7239	to yawn	BragbarSitu	χâm			χ â/a m	χâm	0	TO
4303	z ɣ e - + v - + l æ		2436	7246 7235 7236	to yawn	Geshiza	zɣe v-læ			z ɣ e + v + l æ	zɣe v-læ	0	TO _to _to
4645	- - s - ʁ ⁵³/ə m - + ³³/a + t ³³/o		2431	7239 7245 7243	to yawn	GuanyinqiaoKhroskyabs	sʁəm⁵³ a³³to³³			s ʁ ⁵³/ə m + ³³/a + t ³³/o	sʁəm⁵³ a³³to³³	0	TO _to _to
4697	d ³³/a - - χ ⁵³/a m -		2431	7239	to yawn	NjorogsKhroskyabs	da³³χam⁵³			d ³³/a χ ⁵³/a m	da³³χam⁵³	0	TO
5589	t ɐ + - - - - χ ɐ́/ɐ m ʔ		2431	7898 7239	to yawn	NgyaltsuZbu	tɐ-χɐ́mʔ			t ɐ + χ ɐ́/ɐ m ʔ	tɐ-χɐ́mʔ	0	_to TO
6116	t a + - - - - h e m - + k a + v a		2431	7898 7239 0 7897	to yawn	KyomkyoSitu	tahem kava			t a + h e m + k a + v a	tahem kava	0	_to TO _to _to
6826					to yawn	MazurStau	zʁoræ		!cognates	z ʁ o r æ	zʁoræ		
#
5	a y ɨ		2445	7255	today	Bantawa	ayɨ			a y ɨ	ayɨ	29770	TODAY
528	p - ə + s ȵ i -		2441	7257 7256	today	Daofu	pə sȵi	19114		p ə + s ȵ i	pə sȵi	1313	_today TODAY
837	j i + s ŋ i -		2441	7650 7256	today	Japhug	jisŋi	25844		j i + s ŋ i	jisŋi	29769	_today TODAY
1172	p j ɨ + - s j i j		2442	7257 7261	today	Tangut	pjɨ sjij	38038		p j ɨ + s j i j	pjɨ sjij	29773	TODAY _today
1470	s n ə̂/ə -		2441	7256	today	WobziKhroskyabs	snə̂	31770		s n ə̂/ə	snə̂	29771	TODAY
1795	⁵⁵/a + - n ⁵⁵/ə -		2441	7262 7256	today	Zhaba	a⁵⁵nə⁵⁵	21607		⁵⁵/a + n ⁵⁵/ə	a⁵⁵nə⁵⁵	2264	_today TODAY
2040	m ə + s n i -		2441	7258 7256	today	MaerkangrGyalrong	mə sni	17867		m ə + s n i	mə sni	1313	_today TODAY
2302	p - ³³/ə + - s - ⁵³/ə -		2442	7257 7261	today	MuyaKangding	pə³³sə⁵³	22829		p ³³/ə + s ⁵³/ə	pə³³sə⁵³	29773	TODAY _today
2427	p - ə + - s - ¹/ə -		2442	7257 7261	today	MenyaGao	1pəsə			p ə + s ¹/ə	1pəsə	29773	TODAY _today
2853	d ī/i + - n e ʔ		2441	7260 7256	today	OldBurmese	dī◦neʔ	31293		d ī/i + n e ʔ	dī◦neʔ	3701	_today TODAY
3096	p - ⁵⁵/u + - ʃ - ⁵⁵/i -		2442	7257 7261	today	QueyuXinlong	pu⁵⁵ʃi⁵⁵	20424		p ⁵⁵/u + ʃ ⁵⁵/i	pu⁵⁵ʃi⁵⁵	29773	TODAY _today
3191	p - ɨ̄/ɨ + - sʰ - ɨ -		2442	7257 7261	today	QueyuPubarong	pɨ̄sʰɨ			p ɨ̄/ɨ + sʰ ɨ	pɨ̄sʰɨ	29773	TODAY _today
3690	f - - + s n ə̂/ə -		2441	7257 7256	today	SiyuewuKhroskyabs	fsnə̂	39126		f + s n ə̂/ə	fsnə̂	1313	_today TODAY
4004	p - ə + ɕ n ī -		2441	7257 7256	today	BragbarSitu	pəɕnī			p ə + ɕ n ī	pəɕnī	1313	_today TODAY
4033	b - ə + s n i - +		2441	7257 7256	today	Geshiza	bə-sni			b ə + s n i +	bə-sni	1313	_today TODAY
4646	f - - + s n ⁵³/ə -		2441	7257 7256	today	GuanyinqiaoKhroskyabs	fsnə⁵³			f + s n ⁵³/ə	fsnə⁵³	1313	_today TODAY
4919	s n ⁵³/i -		2441	7256	today	NjorogsKhroskyabs	sni⁵³			s n ⁵³/i	sni⁵³	29771	TODAY
5023	j o + s ŋ i ʔ		2441	7650 7256	today	Tshobdun	josŋiʔ			j o + s ŋ i ʔ	josŋiʔ	29769	_today TODAY
5509	v - ə + f ɕ - ə̂/ə -		2442	7257 7261	today	NgyaltsuZbu	vəfɕə̂			v ə + f ɕ ə̂/ə	vəfɕə̂	29773	TODAY _today
5739	p - ⁵⁵/i + - s - ⁵³/i -		2442	7257 7261	today	Zlarong	pi55si53			p ⁵⁵/i + s ⁵³/i	pi55si53	29773	TODAY _today
6117	p - ə + ʃ n u -		2441	7257 7256	today	KyomkyoSitu	pəʃnu			p ə + ʃ n u	pəʃnu	1313	_today TODAY
6827	p - ə + s ɲ i -		2441	7257 7256	today	MazurStau	pəsɲi			p ə + s ɲ i	pəsɲi		_today TODAY
#
164	m a ŋ k o l e n		2451	7282	tomorrow	Bantawa	maŋkolen			m a ŋ k o l e n	maŋkolen	0	TOMORROW
529	- - - ɬʰ a - s - i - - - - - - -		2832	7284 7285	tomorrow	Daofu	ɬha si	21611	!cognates	ɬʰ a s i	ɬha si	2832	
838	- - - - - f s - o - - - - - - -		2449	7284	tomorrow	Japhug	fso	25845		f s o	fso	2832	TOMORROW
1173	n a r a r		4216	7287 7296	tomorrow	Tangut	na rar	38036	!cognates	n a r a r	na rar	4216	
1471	- - - - - f s - ə - s ê/e - - - -		2449	7284	tomorrow	WobziKhroskyabs	fsəsê	31771		f s ə s ê/e	fsəsê	2832	TOMORROW
1796	- - - - - - s - ³³/o - - - m ⁵⁵/ə n ³³/ɪ		2449	7284	tomorrow	Zhaba	so³³mə⁵⁵nɪ³³	21610		s ³³/o m ⁵⁵/ə n ³³/ɪ	so³³mə⁵⁵nɪ³³	2832	TOMORROW
2041	- - - - - - s - o - - - - s n i		2832	7284 7283	tomorrow	MaerkangrGyalrong	so sni	17870	!cognates	s o s n i	so sni	2832	
2303	- - - - - - s - ²⁴/æ - s ³³/ə - - - -		2449	7284	tomorrow	MuyaKangding	sæ²⁴sə³³	22833		s ²⁴/æ s ³³/ə	sæ²⁴sə³³	0	TOMORROW
2448	- - - - - - s - ɛ - s ¹/ə - - - -		2449	7284	tomorrow	MenyaGao	1sɛsə			s ɛ s ¹/ə	1sɛsə	0	TOMORROW
2854	m a + - - - n a k - + pʰ r a n		2452	7292 7291 7293	tomorrow	OldBurmese	ma◦nak◦phran	31294		m a + n a k + pʰ r a n	ma◦nak◦phran	1263	_tomorrow TOMORROW _tomorrow
3097	- - ³³/a - - - s - ⁵⁵/e - - - - - - -		2449	7284	tomorrow	QueyuXinlong	a³³se⁵⁵	20426		³³/a s ⁵⁵/e	a³³se⁵⁵	0	TOMORROW
3108	- - æ - - - sʰ - i - - - - - - -		2449	7284	tomorrow	QueyuPubarong	æsʰi			æ sʰ i	æsʰi	0	TOMORROW
3691	n ɑ̂/ɑ r i -		2450	7287	tomorrow	SiyuewuKhroskyabs	nɑ̂ri	39127		n ɑ̂/ɑ r i	nɑ̂ri	0	TOMORROW
4005	- - - - - - s - o - - - - ɕ n ī		2449	7284	tomorrow	BragbarSitu	soɕnī			s o ɕ n ī	soɕnī	0	TOMORROW
4159	qʰ æ - - - - sʰ - i - - - - - - -		2449	7284	tomorrow	Geshiza	qʰæsʰi			qʰ æ sʰ i	qʰæsʰi	0	TOMORROW
4647	n ⁵⁵/a r ³³/u -		2450	7287	tomorrow	GuanyinqiaoKhroskyabs	na⁵⁵ru³³			n ⁵⁵/a r ³³/u	na⁵⁵ru³³	0	TOMORROW
4721	- - - - - f s - ⁵⁵/o - - - - - - - + n ⁵⁵/a r ³³/e -		2449	7284 7287	tomorrow	NjorogsKhroskyabs	fso⁵⁵na⁵⁵re³³			f s ⁵⁵/o + n ⁵⁵/a r ³³/e	fso⁵⁵na⁵⁵re³³	0	TOMORROW _tomorrow
5010	- - - - - f s - ə́/ə f s i - - - -		2449	7284	tomorrow	Tshobdun	fsə́fsi			f s ə́/ə f s i	fsə́fsi	0	TOMORROW
5448	- - - - - - s - ə f s î z - - -		2449	7284	tomorrow	NgyaltsuZbu	səfsîz			s ə f s î z	səfsîz	0	TOMORROW
5755	- - - - - - s - ⁵⁵/e - - - - - - -		2449	7284	tomorrow	Zlarong	se55			s ⁵⁵/e	se55	0	TOMORROW
6118	- - - - - - s - o - - - - ʃ n u		2449	7284	tomorrow	KyomkyoSitu	soʃnu			s o ʃ n u	soʃnu	0	TOMORROW
6828	qʰ ə - - - - s j i - - - - - - -		2449	7284	tomorrow	MazurStau	qʰəsji			qʰ ə s j i	qʰəsji		TOMORROW
#
530	ɣ - n - ə - - s qʰ - a - -		4759	7312 7311	twenty	Daofu	ɣnə sqha	19162	!cognates	ɣ n ə s qʰ a	ɣnə sqha	4759	
