# Wordlist

# DATA
ID	ALIGNMENT	BORROWING	COGID	COGIDS	CONCEPT	DOCULECT	FORM	ID_IN_SOURCE	MORPHEMES	NOTE	TOKENS	VALUE	GLOSSES
6097	k a m ə t o - -		2200	6629	to see	KyomkyoSitu	kaməto				k a m ə t o	kaməto	TO
6795			2203	7924	to see	MazurStau	sciki				s c i k i	sciki	TO
#
248	tʰ u p m a + tʰ uː		2208	6651 6652	to sew	Bantawa	tʰupma (tʰuu)				tʰ u p m a + tʰ uː	tʰupma (tʰuu)	TO _to
812	- - ʈʂ ɯ β		2205	6653	to sew	Japhug	tʂɯβ	8634			ʈʂ ɯ β	tʂɯβ	TO
896	- - ʈʂ ɯ β		2205	6653	to sew	Japhug	tʂɯβ				ʈʂ ɯ β	tʂɯβ	TO
1219	r ¹/ə r		2212	6660	to sew	Tangut	rər¹				r ¹/ə r	rər¹	TO
1525	- - tɕʰ ǽ/æ v		2205	6653	to sew	WobziKhroskyabs	tɕʰǽv				tɕʰ ǽ/æ v	tɕʰǽv	TO
2547	kʰ ə ʈʂ ²/ʌ -		2205	6653	to sew	MenyaGao	2khətʂʌ				kʰ ə ʈʂ ²/ʌ	2khətʂʌ	TO
3225	- - ʈʂ ə̄/ə -		2205	6653	to sew	QueyuPubarong	tʂə̄				ʈʂ ə̄/ə	tʂə̄	TO
3666	d ɑ̂/ɑ ɣ		2206	6655	to sew	SiyuewuKhroskyabs	dɑ̂ɣ	39102			d ɑ̂/ɑ ɣ	dɑ̂ɣ	TO
3980	- - ʈʂ ō/o p		2205	6653	to sew	BragbarSitu	tʂōp				ʈʂ ō/o p	tʂōp	TO
4250	v + r ə u		2206	6654 6655	to sew	Geshiza	v-rəu				v + r ə u	v-rəu	_to TO
4617	- - tɕʰ ⁵³/a v		2205	6653	to sew	GuanyinqiaoKhroskyabs	tƈʰav⁵³				tɕʰ ⁵³/a v	tƈʰav⁵³	TO
4941	- - tɕʰ ⁵⁵/o p		2205	6653	to sew	NjorogsKhroskyabs	tɕʰop⁵⁵				tɕʰ ⁵⁵/o p	tɕʰop⁵⁵	TO
5348	k ɐ + - - ʈʂ ô/o v		2205	6658 6653	to sew	NgyaltsuZbu	kɐ-tʂôv				k ɐ + ʈʂ ô/o v	kɐ-tʂôv	_to TO
5749	r ¹³/u -		2206	6655	to sew	Zlarong	ru13				r ¹³/u	ru13	TO
6098	k a + - - tɽ o p		2205	6658 6653	to sew	KyomkyoSitu	katɽop				k a + tɽ o p	katɽop	_to TO
6796			2211	7963	to sew	MazurStau	vzu				v z u	vzu	TO
#
206	pʰ i t m a + pʰ i t t u		2218	6670 6671	to shoot (an arrow)	Bantawa	pʰitma (pʰittu)				pʰ i t m a + pʰ i t t u	pʰitma (pʰittu)	TO _to
515	f + q - e		2215	6675 6674	to shoot (an arrow)	Daofu	fqe	22317			f + q e	fqe	_to TO
813	t ɯ - - - d i + - - l ɤ - t		2213	6676 7813	to shoot (an arrow)	Japhug	tɯdi lɤt	8740			t ɯ d i + l ɤ t	tɯdi lɤt	_to TO
1158	kʰ i a		2215	6674	to shoot (an arrow)	Tangut	khia	38051			kʰ i a	khia	TO
1457	- - l ǽ/æ - -		2213	7813	to shoot (an arrow)	WobziKhroskyabs	lǽ	31728			l ǽ/æ	lǽ	TO
2289	qʰ ⁵⁵/o l ⁵³/ə̙ - -		2213	7813	to shoot (an arrow)	MuyaKangding	qho⁵⁵lə̱⁵³	23435			qʰ ⁵⁵/o l ⁵³/ə̙	qho⁵⁵lə̱⁵³	TO
2577	qʰ ɔ̙ l ²/ʌ̙ - -		2213	7813	to shoot (an arrow)	MenyaGao	2qhɔ̠lʌ̠				qʰ ɔ̙ l ²/ʌ̙	2qhɔ̠lʌ̠	TO
2840	p a c		2221	6681	to shoot (an arrow)	OldBurmese	pac	31256			p a c	pac	TO
3083	m d ¹³/a ʁ ʒ ⁵⁵/i + b r ³³/ə		2216	6683 6680	to shoot (an arrow)	QueyuXinlong	mda¹³ʁʒi⁵⁵brə³³	23607			m d ¹³/a ʁ ʒ ⁵⁵/i + b r ³³/ə	mda¹³ʁʒi⁵⁵brə³³	_to TO
3368	b d ə		2216	6680	to shoot (an arrow)	QueyuPubarong	bdə				b d ə	bdə	TO
3667	- - l ǽ/æ - d		2213	7813	to shoot (an arrow)	SiyuewuKhroskyabs	lǽd	39103			l ǽ/æ d	lǽd	TO
3981	k a - + - - l ā/a - t		2213	6672 7813	to shoot (an arrow)	BragbarSitu	ka-lāt				k a + l ā/a t	ka-lāt	_to TO
4245	v + - - l æ - -		2213	6675 7813	to shoot (an arrow)	Geshiza	v-læ				v + l æ	v-læ	_to TO
4618	- - l ⁵⁵/ɛ - -		2213	7813	to shoot (an arrow)	GuanyinqiaoKhroskyabs	lɛ⁵⁵				l ⁵⁵/ɛ	lɛ⁵⁵	TO
4752	- - l a - ⁵⁵/t		2213	7813	to shoot (an arrow)	NjorogsKhroskyabs	lat⁵⁵				l a ⁵⁵/t	lat⁵⁵	TO
5047	- - l ɐ - t		2213	7813	to shoot (an arrow)	Tshobdun	lɐt				l ɐ t	lɐt	TO
5345	k ɐ - + - t ə̂/ə		2214	6672 6680	to shoot (an arrow)	NgyaltsuZbu	kɐ-tə̂				k ɐ + t ə̂/ə	kɐ-tə̂	TO _to
6099	k a + - - l e ʔ t		2213	6672 7813	to shoot (an arrow)	KyomkyoSitu	kaleʔt				k a + l e ʔ t	kaleʔt	_to TO
6797	qʰ - e		2215	6674	to shoot (an arrow)	MazurStau	qʰe				qʰ e	qʰe	TO
#
153	l u m a + l u w a		2230	6700 6701	to sing	Bantawa	luma (luwa)				l u m a + l u w a	luma (luwa)	TO _to
516	ʁ - l ə + v - ə	tib	2593	6705 6704	to sing	Daofu	ʁlə və	19465	_6705 6704		ʁ l ə + v ə	ʁlə və	_to TO
814	n ɯ r ɤ ɣ o		2226	6708	to sing	Japhug	nɯrɤɣo	9005			n ɯ r ɤ ɣ o	nɯrɤɣo	TO
1159	k j a̙/a		2239	7734	to sing	Tangut	kjạ	38039			k j a̙/a	kjạ	TO
1458	ʈʂʰ ɑ ŋ k ó/o + v - î	ch	2662	6722 6704	to sing	WobziKhroskyabs	tʂʰɑŋkó vî	31733	_6722 6704		ʈʂʰ ɑ ŋ k ó/o + v î	tʂʰɑŋkó vî	_to TO
1782	³³/a k ⁵⁵/o		2241	6723	to sing	Zhaba	a³³ko⁵⁵	21934			³³/a k ⁵⁵/o	a³³ko⁵⁵	TO
2027	kʰ ɐ b ʒ ə - - - - + k ɑ + p - ɑ	tib	2738	6709 6703 6704	to sing	MaerkangrGyalrong	khɐ bʒə kɑ pɑ	18128	_6709 6703 6704		kʰ ɐ b ʒ ə + k ɑ + p ɑ	khɐ bʒə kɑ pɑ	_to _to TO
2290	tʰ ³³/ɐ k ⁵³/ø k ³³/æ		2234	6715	to sing	MuyaKangding	thɐ³³kø⁵³kæ³³	23163			tʰ ³³/ɐ k ⁵³/ø k ³³/æ	thɐ³³kø⁵³kæ³³	TO
2471	 t ə v ¹/ə		2233	6714	to sing	MenyaGao	1təvə				t ə v ¹/ə	1təvə	TO
2841	cʰ u i w		2236	6718	to sing	OldBurmese	chuiw	31257			cʰ u i w	chuiw	TO
3084	l ⁵⁵/e n tʰ ³³/o		2238	6720	to sing	QueyuXinlong	le⁵⁵ntho³³	20730			l ⁵⁵/e n tʰ ³³/o	le⁵⁵ntho³³	TO
3369	n tʰ ē/e ɪ		2237	6719	to sing	QueyuPubarong	ntʰēɪ				n tʰ ē/e ɪ	ntʰēɪ	TO
3668	ʁ ɴ l ə̂/ə	tib	2921	6705	to sing	SiyuewuKhroskyabs	ʁɴlə̂	39104	_6705		ʁ ɴ l ə̂/ə	ʁɴlə̂	TO
3982	- - r ɐ g ɐ + k a + v i ɛ̂/ɛ		2223	6708 6703 6704	to sing	BragbarSitu	rɐgɐ ka-viɛ̂				r ɐ g ɐ + k a + v i ɛ̂/ɛ	rɐgɐ ka-viɛ̂	_to _to TO
4306	z l a		2232	6706	to sing	Geshiza	zla				z l a	zla	TO
4619	ɖʐ ³³/o r ⁵³/e - - + v - ³³/i	tib	3010	6707 6704	to sing	GuanyinqiaoKhroskyabs	dʐo³³re⁵³vi³³		_6705 6704		ɖʐ ³³/o r ⁵³/e + v ³³/i	dʐo³³re⁵³vi³³	_to TO
4702	ɖʐ ³³/o - - w ⁵⁵/o + v z ⁵³/o	tib	3014	6707 7735	to sing	NjorogsKhroskyabs	dʐo³³wo⁵⁵vzo⁵³		_6707 _7735		ɖʐ ³³/o w ⁵⁵/o + v z ⁵³/o	dʐo³³wo⁵⁵vzo⁵³	TO _to
5585	l ɐ j î + k ɐ + v z î		2224	6716 6703 7735	to sing	NgyaltsuZbu	lɐjî kɐ-vzî				l ɐ j î + k ɐ + v z î	lɐjî kɐ-vzî	_to TO _to
5769	tɕʰ ¹³/i		2242	7736	to sing	Zlarong	tɕhi13				tɕʰ ¹³/i	tɕhi13	TO
6100	kʰ a - - - r ɟ a k + k a + v - a	tib	3200	6709 6703 6704	to sing	KyomkyoSitu	kharɟak kava		_6709 6703 6704		kʰ a r ɟ a k + k a + v a	kharɟak kava	_to _to TO
6798	ʁ - l ə + v - ə	tib	3245	6705 6704	to sing	MazurStau	ʁlə və		_6705 6704		ʁ l ə + v ə	ʁlə və	_to TO
#
270	y u ŋ m a + y u ŋ a		2246	6732 6733	to sit	Bantawa	yuŋma (yuŋa)				y u ŋ m a + y u ŋ a	yuŋma (yuŋa)	TO _to
815	a m dz ɯ -		2243	6737	to sit	Japhug	amdzɯ	9058			a m dz ɯ	amdzɯ	TO
1160	- - dz ²/uː -		2243	6737	to sit	Tangut	dzuu²	9062			dz ²/uː	dzuu²	TO
1526	r j ê/e -		2244	6736	to sit	WobziKhroskyabs	rjê				r j ê/e	rjê	TO
2370	m b ¹/i		2250	6739	to sit	MenyaGao	1mbi				m b ¹/i	1mbi	TO
3370	- p ts ū/u -		2243	6737	to sit	QueyuPubarong	ptsū				p ts ū/u	ptsū	TO
3669	r j ê/e -		2244	6736	to sit	SiyuewuKhroskyabs	rjê	39105			r j ê/e	rjê	TO
3983	n î		2248	6734	to sit	BragbarSitu	nî				n î	nî	TO
4118	- n dz o -		2243	6737	to sit	Geshiza	ndzo				n dz o	ndzo	TO
4620	r j ⁵³/e -		2244	6736	to sit	GuanyinqiaoKhroskyabs	rje⁵³				r j ⁵³/e	rje⁵³	TO
4860	r j ⁵⁵/e ʔ		2244	6736	to sit	NjorogsKhroskyabs	rjeʔ⁵⁵				r j ⁵⁵/e ʔ	rjeʔ⁵⁵	TO
5005	ɐ m dz u ʔ		2243	6737	to sit	Tshobdun	ɐmdzuʔ				ɐ m dz u ʔ	ɐmdzuʔ	TO
5239	v ʒ ə ɣ	tib	3074	6743	to sit	Tshobdun	vʒəɣ		_6743		v ʒ ə ɣ	vʒəɣ	TO
5289	k ɑ + - m dz ó/oˠ ʔ		2243	6740 6737	to sit	NgyaltsuZbu	k-ɑmdzóˠʔ				k ɑ + m dz ó/oˠ ʔ	k-ɑmdzóˠʔ	_to TO
5688	- n dz ⁵³/o -		2243	6737	to sit	Zlarong	ndzo53				n dz ⁵³/o	ndzo53	TO
6101	k a + ɲ u		2245	6740 7853	to sit	KyomkyoSitu	kaɲu				k a + ɲ u	kaɲu	TO _to
6799	- n dz u -		2243	6737	to sit	MazurStau	ndzu				n dz u	ndzu	TO
#
94	i m m a + i m s a		2257	6753 6754	to sleep	Bantawa	imma (imsa)				i m m a + i m s a	imma (imsa)	TO _to
517	r g ə -		2253	6756	to sleep	Daofu	rgə	19809			r g ə	rgə	TO
816	- - n ɯ - - ʑ ɯ - β -		2252	6755	to sleep	Japhug	nɯʑɯβ	9270			n ɯ ʑ ɯ β	nɯʑɯβ	TO
1161	- - - - - ʔ j ²/ɨ - - -		2252	6755	to sleep	Tangut	.jɨ²	9274			ʔ j ²/ɨ	.jɨ²	TO
1162	- m e		2255	6764	to sleep	Tangut	me	37990			m e	me	TO
1459	s ŋ ə̂/ə		2260	6763	to sleep	WobziKhroskyabs	sŋə̂	31737			s ŋ ə̂/ə	sŋə̂	TO
1783	k ⁵⁵/ə + - m ³³/i		2255	7773 6764	to sleep	Zhaba	kə⁵⁵ mi³³	22238			k ⁵⁵/ə + m ³³/i	kə⁵⁵ mi³³	_to TO
2028	k ɑ + r m ɑ		2254	6757 6764	to sleep	MaerkangrGyalrong	kɑ rmɑ	18460			k ɑ + r m ɑ	kɑ rmɑ	TO _to
2291	kʰ ⁵³/i		2256	6758	to sleep	MuyaKangding	khi⁵³	23460			kʰ ⁵³/i	khi⁵³	TO
2357	kʰ ¹/i		2256	6758	to sleep	MenyaGao	1khi				kʰ ¹/i	1khi	TO
2842	- - - - - ʔ - i - p -		2252	6755	to sleep	OldBurmese	ʔip	31258			ʔ i p	ʔip	TO
3085	- - - - - - ʑ ¹³/ɛ - - -		2252	6755	to sleep	QueyuXinlong	ʑɛ¹³	24202			ʑ ¹³/ɛ	ʑɛ¹³	TO
3202	- - - - - - ɹ ə - - -		2252	6755	to sleep	QueyuPubarong	ɹə				ɹ ə	ɹə	TO
3670	- - - - - - j ə̂/ə - v -		2252	6755	to sleep	SiyuewuKhroskyabs	jə̂v	39106			j ə̂/ə v	jə̂v	TO
3984	- - - - - - ɟ ū - p -		2252	6755	to sleep	BragbarSitu	ɟūp				ɟ ū p	ɟūp	TO
4169	r g ə -		2253	6756	to sleep	Geshiza	rgə				r g ə	rgə	TO
4621	- - - - - - j ⁵³/ə - v -		2252	6755	to sleep	GuanyinqiaoKhroskyabs	jəv⁵³				j ⁵³/ə v	jəv⁵³	TO
4742	- - - - - - j ⁵⁵/u ʔ p -		2252	6755	to sleep	NjorogsKhroskyabs	juʔp⁵⁵				j ⁵⁵/u ʔ p	juʔp⁵⁵	TO
5147	r - - - - - ɟ e - v -		2252	6755	to sleep	Tshobdun	rɟev				r ɟ e v	rɟev	TO
5156	r ⁿg u -		2253	6756	to sleep	Tshobdun	rⁿgu				r ⁿg u	rⁿgu	TO
5331	k ɐ + r ɐ - - - - j ə̂/ə - v -		2252	6757 6755	to sleep	NgyaltsuZbu	kɐ-rɐjə̂v				k ɐ + r ɐ j ə̂/ə v	kɐ-rɐjə̂v	_to TO
5337	k ɐ + r ⁿg ə́/ə ʔ		2253	6757 6756	to sleep	NgyaltsuZbu	kɐ-rⁿɡə́ʔ				k ɐ + r ⁿg ə́/ə ʔ	kɐ-rⁿɡə́ʔ	_to TO
5617	- - - - - - j ³¹/i - p ⁵⁵/a		2252	6755	to sleep	Zlarong	ji31pa55				j ³¹/i p ⁵⁵/a	ji31pa55	TO
6102	k a + - - n ə - - ɟ u - p -		2252	6757 6755	to sleep	KyomkyoSitu	kanəɟup				k a + n ə ɟ u p	kanəɟup	_to TO
6800	ɡ ə		2259	8	to sleep	MazurStau	ɡə				ɡ ə	ɡə	TO
6801	- - n - d - j ɛ v - -		2252	6755	to sleep	MazurStau	ndjɛv				n d j ɛ v	ndjɛv	TO
#
183	- - - - - - n a m - - - - - m a - - + n a m s u		2262	7753 6784	to smell (perceive odor) [transitive]	Bantawa	namma (namsu)				n a m m a + n a m s u	namma (namsu)	TO _to
518	- - - - - - n o - - - - - - - - - -		2262	7753	to smell (perceive odor) [transitive]	Daofu	no	19847			n o	no	TO
817	- - - - - - n ɤ m - n ɤ m - - - - -		2262	7753	to smell (perceive odor) [transitive]	Japhug	nɤmnɤm	9376			n ɤ m n ɤ m	nɤmnɤm	TO
1163	- l j iː - - - - -		2263	6798	to smell (perceive odor) [transitive]	Tangut	ljii	38138			l j iː	ljii	TO
1460	s m ê/e		2269	6799	to smell (perceive odor) [transitive]	WobziKhroskyabs	smê	31739			s m ê/e	smê	TO
1784	- - - - - - ŋ ³³/ʌ m - n ⁵⁵/ɪ m - - - n ³³/ɪ		2262	7753	to smell (perceive odor) [transitive]	Zhaba	ŋʌ³³mnɪ⁵⁵mnɪ³³	22277			ŋ ³³/ʌ m n ⁵⁵/ɪ m n ³³/ɪ	ŋʌ³³mnɪ⁵⁵mnɪ³³	TO
2292	kʰ ³³/i s ⁵⁵/ø - - n ³³/æ - - - - - - - - - -		2262	7753	to smell (perceive odor) [transitive]	MuyaKangding	khi³³sø⁵⁵næ³³	23498			kʰ ³³/i s ⁵⁵/ø n ³³/æ	khi³³sø⁵⁵næ³³	TO
2546	kʰ ə s ø - - n ²/ɛ - - - - - - - - - -		2262	7753	to smell (perceive odor) [transitive]	MenyaGao	2khəsønɛ				kʰ ə s ø n ²/ɛ	2khəsønɛ	TO
2843	m̥ u y ɦ		2268	6794	to smell (perceive odor) [transitive]	OldBurmese	mhuyḥ	31259			m̥ u y ɦ	mhuyḥ	TO
3086	- - - - ʂ - n o ¹³/ŋ - - - - - - - - -		2262	7753	to smell (perceive odor) [transitive]	QueyuXinlong	ʂnoŋ¹³	21063			ʂ n o ¹³/ŋ	ʂnoŋ¹³	TO
3237	- - - - x - n̥ ə - x n̥ o - - - - - -		2262	7753	to smell (perceive odor) [transitive]	QueyuPubarong	ˣn̥əˣn̥o				x n̥ ə x n̥ o	ˣn̥əˣn̥o	TO
3671	n l - ə l ə̂/ə m - -		2263	6798	to smell (perceive odor) [transitive]	SiyuewuKhroskyabs	nlələ̂m	39107			n l ə l ə̂/ə m	nlələ̂m	TO
3985	- - n a + - - - - - m n â/a m - - - - - - - - -		2262	6785 7753	to smell (perceive odor) [transitive]	BragbarSitu	na-mnâm				n a + m n â/a m	na-mnâm	_to TO
4624	n l - ³³/ə l ə ⁵³/m - -		2263	6798	to smell (perceive odor) [transitive]	GuanyinqiaoKhroskyabs	nlə³³ləm⁵³				n l ³³/ə l ə ⁵³/m	nlə³³ləm⁵³	TO
4816	n ʈʂ ³³/ə m ⁵³/a	tib	3027	6793	to smell (perceive odor) [transitive]	NjorogsKhroskyabs	ntʂə³³ma⁵³		_6793		n ʈʂ ³³/ə m ⁵³/a	ntʂə³³ma⁵³	TO
5361	k ɑ + - - - - - - n ɑ m - n ɑ́/ɑ m ʔ - - - -		2262	6789 7753	to smell (perceive odor) [transitive]	NgyaltsuZbu	kɑ-nɑmnɑ́mʔ				k ɑ + n ɑ m n ɑ́/ɑ m ʔ	kɑ-nɑmnɑ́mʔ	_to TO
5648	- ɬ - ⁵⁵/i - - - m ³¹/a		2263	6798	to smell (perceive odor) [transitive]	Zlarong	ɬi55ma31				ɬ ⁵⁵/i m ³¹/a	ɬi55ma31	TO
6802	n ə n o		2264	6785	to smell (perceive odor) [transitive]	MazurStau	nəno				n ə n o	nəno	TO
#
519	s pʰ r o		2275	6813	to sow (broadcast, scatter seeds)	Daofu	sphro	30600			s pʰ r o	sphro	TO
818	χ t ɤ r	tib	2627	6814	to sow (broadcast, scatter seeds)	Japhug	χtɤr	31296			χ t ɤ r	χtɤr	TO
1461	tɕʰ æ̂/æ l ɑ ɣ		2281	7893	to sow (broadcast, scatter seeds)	WobziKhroskyabs	tɕʰæ̂lɑɣ	31794			tɕʰ æ̂/æ l ɑ ɣ	tɕʰæ̂lɑɣ	TO
2030	t ə + r p i + k ɐ + k t o r	parital tib: gtor	2739	0 6816 0 6814	to sow (broadcast, scatter seeds)	MaerkangrGyalrong	(tə rpi) kɐ ktor	30628			t ə + r p i + k ɐ + k t o r	(tə rpi) kɐ ktor	_to _to _to TO
2619	- - kʰ ə t ¹/ə		2274	6817	to sow (broadcast, scatter seeds)	MenyaGao	1khətə				kʰ ə t ¹/ə	1khətə	TO
3087	r l ⁵⁵/ɯ + t ⁵⁵/ə m tɕʰ ⁵⁵/e		2277	7895 6822	to sow (broadcast, scatter seeds)	QueyuXinlong	(rlɯ⁵⁵) tə⁵⁵mtɕhe⁵⁵	30697			r l ⁵⁵/ɯ + t ⁵⁵/ə m tɕʰ ⁵⁵/e	(rlɯ⁵⁵) tə⁵⁵mtɕhe⁵⁵	TO _to
3371	p ɨ̄/ɨ - - tʰ u		2274	6817	to sow (broadcast, scatter seeds)	QueyuPubarong	pɨ̄tʰu				p ɨ̄/ɨ tʰ u	pɨ̄tʰu	TO
3672	tsʰ o ɣ j é/e - + v î		2270	6812 6824	to sow (broadcast, scatter seeds)	SiyuewuKhroskyabs	tsʰoɣjé vî	39108			tsʰ o ɣ j é/e + v î	tsʰoɣjé vî	TO _to
3986	- - - j ə̂/ə -		2270	6812	to sow (broadcast, scatter seeds)	BragbarSitu	jə̂				j ə̂/ə	jə̂	TO
5019	- - j i - + k ɐ́/ɐ + - - - j i -		2270	7892 7894 6812	to sow (broadcast, scatter seeds)	Tshobdun	ji kɐ́-ji				j i + k ɐ́/ɐ + j i	ji kɐ́-ji	_to _to TO
5295	k ɐ + - - - j é/e ʔ		2270	7894 6812	to sow (broadcast, scatter seeds)	NgyaltsuZbu	kɐ-jéʔ				k ɐ + j é/e ʔ	kɐ-jéʔ	_to TO
6103	k a + - - - j i -		2270	7894 6812	to sow (broadcast, scatter seeds)	KyomkyoSitu	kaji				k a + j i	kaji	_to TO
#
247	tʰ u ŋ m a + tʰ u ŋ s u		2287	6837 6838	to spit	Bantawa	tʰuŋma (tʰuŋsu)				tʰ u ŋ m a + tʰ u ŋ s u	tʰuŋma (tʰuŋsu)	TO _to
520	- ʂ - pʰ - ə -		2282	6841	to spit	Daofu	ʂphə	19835			ʂ pʰ ə	ʂphə	TO
819	m c i + - - - pʰ - ɯ t + l ɤ t		2282	6842 6841 7916	to spit	Japhug	mciphɯt (lɤt)	9747			m c i + pʰ ɯ t + l ɤ t	mciphɯt (lɤt)	_to TO _to
1164	- - - p i e̙ -		2282	6841	to spit	Tangut	pie.	38076			p i e̙	pie.	TO
1462	s tʰ ú/u - - + ɲ c ô/o		2283	6853 6854	to spit	WobziKhroskyabs	stʰú ɲcô	31748			s tʰ ú/u + ɲ c ô/o	stʰú ɲcô	TO _to
1786	⁵⁵/ʌ - n pʰ - ⁵⁵/ɛ -		2282	6841	to spit	Zhaba	ʌ⁵⁵nphɛ⁵⁵	24678			⁵⁵/ʌ n pʰ ⁵⁵/ɛ	ʌ⁵⁵nphɛ⁵⁵	TO
2031	t ə + ŋ ɑ r + k ɐ + - - - pʰ ʃ ə t		2282	6844 6845 6846 6841	to spit	MaerkangrGyalrong	(tə ŋɑr) kɐ phʃət	18481			t ə + ŋ ɑ r + k ɐ + pʰ ʃ ə t	(tə ŋɑr) kɐ phʃət	_to _to _to TO
2294	- - tʰ ⁵⁵/ɐ d ⁵³/æ		2286	6849	to spit	MuyaKangding	thɐ⁵⁵dæ⁵³	23482			tʰ ⁵⁵/ɐ d ⁵³/æ	thɐ⁵⁵dæ⁵³	TO
2564	n ɛ - - d ²/ɛ		2286	6849	to spit	MenyaGao	2nɛdɛ				n ɛ d ²/ɛ	2nɛdɛ	TO
2844	- tʰ u y ɦ		2283	6853	to spit	OldBurmese	thuyḥ	31260			tʰ u y ɦ	thuyḥ	TO
3088	qʰ ⁵⁵/a ʂ n̥ ⁵⁵/a + k u ⁵⁵/ə		2293	6851 6852	to spit	QueyuXinlong	(qha⁵⁵ʂn̥a⁵⁵) kuə⁵⁵	21055			qʰ ⁵⁵/a ʂ n̥ ⁵⁵/a + k u ⁵⁵/ə	(qha⁵⁵ʂn̥a⁵⁵) kuə⁵⁵	TO _to
3673	s tʰ ú/u - - + - - - pʰ - ǽ/æ d		2282	6853 6841	to spit	SiyuewuKhroskyabs	stʰú pʰǽd	39109			s tʰ ú/u + pʰ ǽ/æ d	stʰú pʰǽd	_to TO
3987	m ə + - - m pʰ - ā/a s		2282	6839 6841	to spit	BragbarSitu	mə-mphās				m ə + m pʰ ā/a s	mə-mphās	_to TO
4151	- - - pʰ - æ -		2282	6841	to spit	Geshiza	pʰæ				pʰ æ	pʰæ	TO
4828	- - - pʰ - e ⁵⁵/t		2282	6841	to spit	NjorogsKhroskyabs	pʰet⁵⁵				pʰ e ⁵⁵/t	pʰet⁵⁵	TO
5364	k ɑ + - - - p - ɑ̂/ɑ t		2282	6846 6841	to spit	NgyaltsuZbu	kɑ-pɑ̂t				k ɑ + p ɑ̂/ɑ t	kɑ-pɑ̂t	_to TO
5780	t ⁵⁵/e		2284	6844	to spit	Zlarong	te55				t ⁵⁵/e	te55	TO
6803	- - - pʰ - ɛ -		2282	6841	to spit	MazurStau	pʰɛ				pʰ ɛ	pʰɛ	TO
#
128	k ɨ p m a + k ɨ p t u		2300	6865 6866	to split	Bantawa	kɨpma (kɨptu)				k ɨ p m a + k ɨ p t u	kɨpma (kɨptu)	TO _to
820	pʰ - a ʁ		2296	6872	to split	Japhug	phaʁ	9800			pʰ a ʁ	phaʁ	TO
898	ɣ ɤ ts ɯ r		2297	6868	to split	Japhug	ɣɤtsɯr				ɣ ɤ ts ɯ r	ɣɤtsɯr	TO
1527	r cʰ ə̂/ə		2299	6878	to split	WobziKhroskyabs	rcʰə̂				r cʰ ə̂/ə	rcʰə̂	TO
2467	t ə ʂ ¹/ə		2306	6874	to split	MenyaGao	1təʂə				t ə ʂ ¹/ə	1təʂə	TO
3674	χ r cʰ ə̂/ə		2299	6878	to split	SiyuewuKhroskyabs	χrcʰə̂	39110			χ r cʰ ə̂/ə	χrcʰə̂	TO
4254	v + tʰ æ		2302	6871 6867	to split	Geshiza	v-tʰæ				v + tʰ æ	v-tʰæ	TO _to
4625	v - z ə ⁵⁵/r		2297	6868	to split	GuanyinqiaoKhroskyabs	vzər⁵⁵				v z ə ⁵⁵/r	vzər⁵⁵	TO
4626	b j ɑ ⁵⁵/ɣ		2296	6872	to split	GuanyinqiaoKhroskyabs	bjɑɣ⁵⁵				b j ɑ ⁵⁵/ɣ	bjɑɣ⁵⁵	TO
4672	b j a ⁵⁵/k		2296	6872	to split	NjorogsKhroskyabs	bjak⁵⁵				b j a ⁵⁵/k	bjak⁵⁵	TO
4971	v - z u ⁵³/r		2297	6868	to split	NjorogsKhroskyabs	vzur⁵³				v z u ⁵³/r	vzur⁵³	TO
5309	k ɐ + ⁿb - ɐ̂/ɐ ʁ		2296	6875 6872	to split	NgyaltsuZbu	kɐ-ⁿbɐ̂ʁ				k ɐ + ⁿb ɐ̂/ɐ ʁ	kɐ-ⁿbɐ̂ʁ	_to TO
6104	k a + m b e k		2298	6875 7724	to split	KyomkyoSitu	kambek				k a + m b e k	kambek	TO _to
6105	k a + pʰ j a k		2296	6875 6872	to split	KyomkyoSitu	kaphjak				k a + pʰ j a k	kaphjak	_to TO
6804	x tɕ æ		2305	9	to split	MazurStau	xtɕæ				x tɕ æ	xtɕæ	TO
6805	q r ə		2307	10	to split	MazurStau	qrə				q r ə	qrə	TO
6806	χ ts ɑ χ ts ə		2308	11	to split	MazurStau	χtsɑχtsə				χ ts ɑ χ ts ə	χtsɑχtsə	TO
6807	tɕʰ o q æ		2309	12	to split	MazurStau	tɕʰoqæ				tɕʰ o q æ	tɕʰoqæ	TO
6808	p j æ -		2296	6872	to split	MazurStau	pjæ				p j æ	pjæ	TO
#
207	p i n m a + p i l u		2312	6887 6888	to squeeze	Bantawa	pinma (pilu)				p i n m a + p i l u	pinma (pilu)	TO _to
899	tɕ ɣ a ʁ		2316	6892	to squeeze	Japhug	tɕɣaʁ				tɕ ɣ a ʁ	tɕɣaʁ	TO
1197	ɣ ¹/a r		2322	6898	to squeeze	Tangut	ɣar¹				ɣ ¹/a r	ɣar¹	TO
1528	- - v dz ɑ̂/ɑ - r		2310	6899	to squeeze	WobziKhroskyabs	vdzɑ̂r				v dz ɑ̂/ɑ r	vdzɑ̂r	TO
2591	t ɛ̙ tɕ ²/a̙		2311	7954	to squeeze	MenyaGao	2tɛ̠tɕa̠				t ɛ̙ tɕ ²/a̙	2tɛ̠tɕa̠	TO
