ID	DOCULECT	CONCEPT	VALUE	FORM	SOURCE	SAGART_ID
6732	KyomkyoSitu	to hear	kaməjen	kaməjen	Prins2016	
6733	KyomkyoSitu	to hear	karəkna	karəkna	Prins2016	
189	Bantawa	to hide (conceal)	kumma	kumma	Jongens2009	33941
468	Daofu	to hide (conceal)	ndzə	ndzə	Huang1992	20560
779	Japhug	to hide (conceal)	nɤtsɯ	nɤtsɯ	Jacques2015b	31310
780	Japhug	to hide (conceal)	sɤnbaʁ	sɤnbaʁ	Jacques2015b	4606
1167	Tangut	to hide (conceal)	lwu	lwu	Li1997	38075
1507	WobziKhroskyabs	to hide (conceal)	spî	spî	Lai2017	31640
1856	Zhaba	to hide (conceal)	ka³³sə⁵⁵	ka³³sə⁵⁵	Huang1992	17725
2115	MaerkangrGyalrong	to hide (conceal)	kɑ ʃɑ pki	kɑ ʃɑ pki	Huang1992	18118
2388	MuyaKangding	to hide (conceal)	qhə̱³³zə̱⁵³	qhə̱³³zə̱⁵³	Huang1992	23154
2570	MenyaGao	to hide (conceal)		1qhʌ̠vʌ̠ 	Gao2016	
2973	OldBurmese	to hide (conceal)	pho₁k	pho₁k		31239
3231	QueyuXinlong	to hide (conceal)	kɯ⁵⁵sɛ¹³	kɯ⁵⁵sɛ¹³	Huang1992	20717
3552	QueyuPubarong	to hide (conceal)	vwa	vwa	GuanForthcoming	
3877	SiyuewuKhroskyabs	to hide (conceal)	spíd	spíd		39075
4219	BragbarSitu	to hide (conceal)	ɕə-okpɐ̄j	ɕə-okpɐ̄j	ZhangForthcoming	
4588	Geshiza	to hide (conceal)		zgo	Honkasalo2019	
4932	GuanyinqiaoKhroskyabs	to hide (conceal)	spi⁵⁵	spi⁵⁵	Huang2007	
5299	NjorogsKhroskyabs	to hide (conceal)		spiʔt⁵⁵	Yin2007	
5473	Tshobdun	to hide (conceal)	nɐtsu	nɐtsu	Sun2019	
5485	Tshobdun	to hide (conceal)	nəɣɟɐdzuʔ	nəɣɟɐdzuʔ	Sun2019	
5801	NgyaltsuZbu	to hide (conceal)	kɐ-nɐtshíʔ	kɐ-nɐtshíʔ	Gong2018	
6417	Zlarong	to hide (conceal)			Zhao2019	
6734	KyomkyoSitu	to hide (conceal)	kaʃapki	kaʃapki	Prins2016	
781	Japhug	to hit	ʁndɯ	ʁndɯ	Jacques2015b	4659
902	Japhug	to hit		ʁndɯ	Jacques2015b	
1271	Tangut	to hit		tju²	Li1997	
1602	WobziKhroskyabs	to hit		tsʰə̂	Lai2017	
2638	MenyaGao	to hit		1tʌ̠dæ̠	Gao2016	
3306	QueyuPubarong	to hit	ᵍɹə̂	ᵍɹə̂	GuanForthcoming	
3878	SiyuewuKhroskyabs	to hit	tsʰə̂	tsʰə̂		39076
3879	SiyuewuKhroskyabs	to hit	tə́l	tə́l		39077
4220	BragbarSitu	to hit	ka-tôp	ka-tôp	ZhangForthcoming	
4534	Geshiza	to hit		v-ra	Honkasalo2019	
4933	GuanyinqiaoKhroskyabs	to hit	tal⁵³	tal⁵³	Huang2007	
4934	GuanyinqiaoKhroskyabs	to hit	tsʰə⁵³	tsʰə⁵³	Huang2007	
5089	NjorogsKhroskyabs	to hit		ɣdoʔ⁵⁵	Yin2007	
5653	Tshobdun	to hit	xsəɣ	xsəɣ	Sun2019	
5833	NgyaltsuZbu	to hit	kɐ-ʁⁿdóʔ	kɐ-ʁⁿdóʔ	Gong2018	
6418	Zlarong	to hit			Zhao2019	
6735	KyomkyoSitu	to hit	kartsə	kartsə	Prins2016	
6736	KyomkyoSitu	to hit	kastsok	kastsok	Prins2016	
6737	KyomkyoSitu	to hit	katop	katop	Prins2016	
190	Bantawa	to hold	kɨkma (kɨktu)	kɨkma (kɨktu)	Jongens2009	33944
469	Daofu	to hold	khrə	khrə	Huang1992	22705
782	Japhug	to hold	ndo	ndo	Jacques2015b	4712
1168	Tangut	to hold	tɕhjij	tɕhjij	Li1997	38250
1169	Tangut	to hold	zow	zow	Li1997	38251
1508	WobziKhroskyabs	to hold	ndʑê	ndʑê	Lai2017	31642
1857	Zhaba	to hold	ʌ³³zɪ³³	ʌ³³zɪ³³	Huang1992	22280
1858	Zhaba	to hold	kə⁵⁵ʂta⁵⁵	kə⁵⁵ʂta⁵⁵	Huang1992	22279
2116	MaerkangrGyalrong	to hold	(pər) kɐ ndʐət	(pər) kɐ ndʐət	Huang1992	25709
2389	MuyaKangding	to hold	tə³³ zø⁵³	tə³³ zø⁵³	Huang1992	23499
2603	MenyaGao	to hold		1təzø	Gao2016	
2974	OldBurmese	to hold	ko₂ṅ	ko₂ṅ		31240
3232	QueyuXinlong	to hold	kɯ⁵⁵ndʒe¹³	kɯ⁵⁵ndʒe¹³	Huang1992	21065
3553	QueyuPubarong	to hold	ptsō	ptsō	GuanForthcoming	
3880	SiyuewuKhroskyabs	to hold	dʑé	dʑé		39078
4221	BragbarSitu	to hold	ndʐê	ndʐê	ZhangForthcoming	
4529	Geshiza	to hold		v-kʰrə	Honkasalo2019	
4935	GuanyinqiaoKhroskyabs	to hold	dʑe⁵⁵	dʑe⁵⁵	Huang2007	
5061	NjorogsKhroskyabs	to hold		dʑe⁵⁵	Yin2007	
5480	Tshobdun	to hold	ⁿdi	ⁿdi	Sun2019	
5859	NgyaltsuZbu	to hold	kɑ-ⁿdɑ̂	kɑ-ⁿdɑ̂	Gong2018	
6281	Zlarong	to hold	rɨ31tshu53	rɨ31tshu53	Zhao2019	
6738	KyomkyoSitu	to hold	kəndʒəʔt	kəndʒəʔt	Prins2016	
191	Bantawa	to hunt	onma (onta)	onma (onta)	Jongens2009	33949
470	Daofu	to hunt	rŋa və	rŋa və	Huang1992	19502
783	Japhug	to hunt	ɣɤrʁaʁ	ɣɤrʁaʁ	Jacques2015b	4977
1170	Tangut	to hunt	ba	ba	Li1997	38074
1509	WobziKhroskyabs	to hunt	rŋɑ́	rŋɑ́	Lai2017	31649
1859	Zhaba	to hunt	tʂhɪ⁵⁵phɪ⁵⁵	tʂhɪ⁵⁵phɪ⁵⁵	Huang1992	21959
2117	MaerkangrGyalrong	to hunt	tɐ rwɐk kɑ pɑ	tɐ rwɐk kɑ pɑ	Huang1992	16095
2390	MuyaKangding	to hunt	ni³³ŋguæ⁵³	ni³³ŋguæ⁵³	Huang1992	23188
2766	MenyaGao	to hunt		2ŋgɛnʌvə	Gao2016	
2975	OldBurmese	to hunt	a◦mai◦luik	a◦mai◦luik		31286
3233	QueyuXinlong	to hunt	tɕha³³rɛ⁵⁵	tɕha³³rɛ⁵⁵	Huang1992	20763
3391	QueyuPubarong	to hunt	tɕʰəɕī	tɕʰəɕī	GuanForthcoming	
3881	SiyuewuKhroskyabs	to hunt	rŋɑ̂	rŋɑ̂		39079
4222	BragbarSitu	to hunt	va-rwāk	va-rwāk	ZhangForthcoming	
4463	Geshiza	to hunt		rŋa	Honkasalo2019	
4936	GuanyinqiaoKhroskyabs	to hunt	rŋa⁵³	rŋa⁵³	Huang2007	
5237	NjorogsKhroskyabs	to hunt		rŋa⁵⁵vzo⁵⁵	Yin2007	
5531	Tshobdun	to hunt	qɐrŋiʔ	qɐrŋiʔ	Sun2019	
5858	NgyaltsuZbu	to hunt	kɑ-nɑ́ʔ	kɑ-nɑ́ʔ	Gong2018	
6419	Zlarong	to hunt			Zhao2019	
6739	KyomkyoSitu	to hunt	kavarweʔk	kavarweʔk	Prins2016	
192	Bantawa	to kill	setma	setma	Jongens2009	33954
471	Daofu	to kill	shɛ	shɛ	Huang1992	22273
472	Daofu	to kill	ntɕə	ntɕə	Huang1992	22278
784	Japhug	to kill	sat	sat	Jacques2015b	5242
1171	Tangut	to kill	sja¹	sja¹	Li1997	5246
1510	WobziKhroskyabs	to kill	sɑ̂	sɑ̂	Lai2017	31654
1860	Zhaba	to kill	kʌ³³ she⁵⁵	kʌ³³ she⁵⁵	Huang1992	22214
1861	Zhaba	to kill	she⁵⁵	she⁵⁵	Huang1992	22215
2118	MaerkangrGyalrong	to kill	kɑ sɑt	kɑ sɑt	Huang1992	25276
2391	MuyaKangding	to kill	nɐ³³ sɐ⁵³	nɐ³³ sɐ⁵³	Huang1992	23430
2543	MenyaGao	to kill		1nʌsʌ	Gao2016	
2976	OldBurmese	to kill	sat	sat		31241
3234	QueyuXinlong	to kill	pse⁵⁵	pse⁵⁵	Huang1992	21009
3384	QueyuPubarong	to kill	sʰə̂	sʰə̂	GuanForthcoming	
3882	SiyuewuKhroskyabs	to kill	sɑ̂d	sɑ̂d		39080
4223	BragbarSitu	to kill	siɛ̄t	siɛ̄t	ZhangForthcoming	
4539	Geshiza	to kill		v-sʰæ	Honkasalo2019	
4937	GuanyinqiaoKhroskyabs	to kill	sa⁵³	sa⁵³	Huang2007	
4938	GuanyinqiaoKhroskyabs	to kill	nɕi⁵³	nɕi⁵³	Huang2007	
5179	NjorogsKhroskyabs	to kill		ntɕʰi⁵⁵	Yin2007	
5268	NjorogsKhroskyabs	to kill		sat⁵⁵	Yin2007	
5495	Tshobdun	to kill	ntʃʰe	ntʃʰe	Sun2019	
5812	NgyaltsuZbu	to kill	kɐ-ntɕhéʔ	kɐ-ntɕhéʔ	Gong2018	
6289	Zlarong	to kill	sə55	sə55	Zhao2019	
6740	KyomkyoSitu	to kill	kasat	kasat	Prins2016	
193	Bantawa	to knead	dɨpma	dɨpma	Jongens2009	33955
473	Daofu	to knead	lne	lne	Huang1992	19289
785	Japhug	to knead	rɤlaj	rɤlaj	Jacques2015b	25794
786	Japhug	to knead	ɣle	ɣle	Jacques2015b	32341
1172	Tangut	to knead	nej	nej	Li1997	38261
1511	WobziKhroskyabs	to knead	lnê	lnê	Lai2017	31655
1862	Zhaba	to knead	kʌ³³ʂtʂə⁵⁵	kʌ³³ʂtʂə⁵⁵	Huang1992	22210
2119	MaerkangrGyalrong	to knead	kɑ ni	kɑ ni	Huang1992	18422
2392	MuyaKangding	to knead	no³³zə̱⁵³	no³³zə̱⁵³	Huang1992	23425
2676	MenyaGao	to knead		2ɦɛni	Gao2016	
2977	OldBurmese	to knead	nay	nay		31242
3235	QueyuXinlong	to knead	(tʂi¹³ ndɔ⁵⁵) kɯ⁵⁵ɬɛ⁵⁵	(tʂi¹³ ndɔ⁵⁵) kɯ⁵⁵ɬɛ⁵⁵	Huang1992	18688
3554	QueyuPubarong	to knead	hnī 	hnī 	GuanForthcoming	
3883	SiyuewuKhroskyabs	to knead	lnî	lnî		39081
4224	BragbarSitu	to knead	rnɐ̂j	rnɐ̂j	ZhangForthcoming	
4397	Geshiza	to knead		nle	Honkasalo2019	
4939	GuanyinqiaoKhroskyabs	to knead	lne⁵³	lne⁵³	Huang2007	
5095	NjorogsKhroskyabs	to knead		ɣzop⁵⁵	Yin2007	
5117	NjorogsKhroskyabs	to knead		lne⁵³	Yin2007	
5738	Tshobdun	to knead			Sun2019	
5793	NgyaltsuZbu	to knead	kɐ-lníʔ	kɐ-lníʔ	Gong2018	
6180	Zlarong	to knead	mə53	mə53	Zhao2019	
6741	KyomkyoSitu	to knead			Prins2016	
194	Bantawa	to know	sinma (sintu)	sinma (sintu)	Jongens2009	33959
903	Japhug	to know		sɯz	Jacques2015b	
1267	Tangut	to know		sjij²	Li1997	
1603	WobziKhroskyabs	to know		tsʰé	Lai2017	
2682	MenyaGao	to know		2khəkø	Gao2016	
3555	QueyuPubarong	to know	xo go	xo go	GuanForthcoming	
3884	SiyuewuKhroskyabs	to know	tsʰé	tsʰé		39082
4225	BragbarSitu	to know	ɕə̂	ɕə̂	ZhangForthcoming	
4537	Geshiza	to know		v-se	Honkasalo2019	
4940	GuanyinqiaoKhroskyabs	to know	χtsʰru⁵⁵	χtsʰru⁵⁵	Huang2007	
5321	NjorogsKhroskyabs	to know		tsʰoʔ⁵⁵	Yin2007	
5587	Tshobdun	to know	siz <	siz <	Sun2019	
5835	NgyaltsuZbu	to know	kɐ-séz	kɐ-séz	Gong2018	
6157	Zlarong	to know	ko13	ko13	Zhao2019	
6742	KyomkyoSitu	to know	kaʃə	kaʃə	Prins2016	
195	Bantawa	to know (something)	sinma	sinma	Jongens2009	34092
474	Daofu	to know (something)	hɑ goŋ	hɑ goŋ	Huang1992	23940
787	Japhug	to know (something)	sɯz	sɯz	Jacques2015b	5348
1173	Tangut	to know (something)	nwə¹	nwə¹	Li1997	5352
1174	Tangut	to know (something)	sjij	sjij	Li1997	38153
1175	Tangut	to know (something)	tsjij	tsjij	Li1997	38253
1512	WobziKhroskyabs	to know (something)	tsʰé	tsʰé	Lai2017	31658
1863	Zhaba	to know (something)	sɿ⁵⁵sɿ⁵⁵	sɿ⁵⁵sɿ⁵⁵	Huang1992	22341
2120	MaerkangrGyalrong	to know (something)	kɐ ʃə	kɐ ʃə	Huang1992	18550
2393	MuyaKangding	to know (something)	khə³³kuø⁵³	khə³³kuø⁵³	Huang1992	23562
2394	MuyaKangding	to know (something)	χɐ⁵⁵ kuø⁵³	χɐ⁵⁵ kuø⁵³	Huang1992	23896
2683	MenyaGao	to know (something)		2khəkø	Gao2016	
2978	OldBurmese	to know (something)	siʔ	siʔ		31243
3236	QueyuXinlong	to know (something)	xa⁵⁵kuə¹³	xa⁵⁵kuə¹³	Huang1992	21096
3237	QueyuXinlong	to know (something)	xa⁵⁵quə¹³	xa⁵⁵quə¹³	Huang1992	21097
3556	QueyuPubarong	to know (something)	xo go	xo go	GuanForthcoming	
3885	SiyuewuKhroskyabs	to know (something)	tsʰé	tsʰé		39083
4226	BragbarSitu	to know (something)	ɕə̂	ɕə̂	ZhangForthcoming	
4538	Geshiza	to know (something)		v-se	Honkasalo2019	
4941	GuanyinqiaoKhroskyabs	to know (something)	χtsʰru⁵⁵	χtsʰru⁵⁵	Huang2007	
5322	NjorogsKhroskyabs	to know (something)		tsʰoʔ⁵⁵	Yin2007	
5588	Tshobdun	to know (something)	siz <	siz <	Sun2019	
5836	NgyaltsuZbu	to know (something)	kɐ-séz	kɐ-séz	Gong2018	
6158	Zlarong	to know (something)	ko13	ko13	Zhao2019	
6743	KyomkyoSitu	to know (something)	kaʃə	kaʃə	Prins2016	
196	Bantawa	to laugh	ima (iya)	ima (iya)	Jongens2009	33962
475	Daofu	to laugh	qhɛ	qhɛ	Huang1992	19865
788	Japhug	to laugh	nɤre	nɤre	Jacques2015b	5454
1176	Tangut	to laugh	djiij	djiij	Li1997	38102
1513	WobziKhroskyabs	to laugh	qʰǽ	qʰǽ	Lai2017	31661
1864	Zhaba	to laugh	dʐə⁵⁵ʂte⁵⁵	dʐə⁵⁵ʂte⁵⁵	Huang1992	22297
2121	MaerkangrGyalrong	to laugh	kɑ nɑ ri	kɑ nɑ ri	Huang1992	18521
2395	MuyaKangding	to laugh	ni³³ri⁵⁵	ni³³ri⁵⁵	Huang1992	23518
2709	MenyaGao	to laugh		2niʐi	Gao2016	
2979	OldBurmese	to laugh	ray	ray		31244
3381	QueyuPubarong	to laugh	ɻɨ̌	ɻɨ̌	GuanForthcoming	
3886	SiyuewuKhroskyabs	to laugh	qʰǽd	qʰǽd		39084
4227	BragbarSitu	to laugh	na-rɐ̄j	na-rɐ̄j	ZhangForthcoming	
4440	Geshiza	to laugh		qʰæqʰæ	Honkasalo2019	
4942	GuanyinqiaoKhroskyabs	to laugh	ŋqʰɛ⁵³	ŋqʰɛ⁵³	Huang2007	
5177	NjorogsKhroskyabs	to laugh		nqʰat⁵⁵	Yin2007	
5538	Tshobdun	to laugh	rɐ	rɐ	Sun2019	
5539	Tshobdun	to laugh	nɐreʔ	nɐreʔ	Sun2019	
5958	NgyaltsuZbu	to laugh	tɐ-ríʔ	tɐ-ríʔ	Gong2018	
6333	Zlarong	to laugh	tshə53	tshə53	Zhao2019	
6744	KyomkyoSitu	to laugh	kanari	kanari	Prins2016	
197	Bantawa	to learn	lema (lesu)	lema (lesu)	Jongens2009	33964
476	Daofu	to learn	ndʑi	ndʑi	Huang1992	19869
477	Daofu	to learn	ndʑi ndʑa	ndʑi ndʑa	Huang1992	19870
789	Japhug	to learn	βzjoz	βzjoz	Jacques2015b	25797
1177	Tangut	to learn	ɣiew	ɣiew	Li1997	38152
1514	WobziKhroskyabs	to learn	ndzé	ndzé	Lai2017	31663
1865	Zhaba	to learn	bdʑᴜ̃¹³	bdʑᴜ̃¹³	Huang1992	22302
2122	MaerkangrGyalrong	to learn	kɐ slɐp	kɐ slɐp	Huang1992	18524
2396	MuyaKangding	to learn	khə³³tɕuɑ⁵⁵	khə³³tɕuɑ⁵⁵	Huang1992	23631
2397	MuyaKangding	to learn	khi³³ zi⁵⁵	khi³³ zi⁵⁵	Huang1992	23635
2568	MenyaGao	to learn		1qhʌ̠dʑa̠	Gao2016	
2980	OldBurmese	to learn	saṅ	saṅ		31245
3238	QueyuXinlong	to learn	bʑo¹³	bʑo¹³	Huang1992	21074
3557	QueyuPubarong	to learn	bʑjo	bʑjo	GuanForthcoming	
3887	SiyuewuKhroskyabs	to learn	fslɑ́	fslɑ́		39085
3888	SiyuewuKhroskyabs	to learn	nldzé	nldzé		39086
4228	BragbarSitu	to learn	slāp	slāp	ZhangForthcoming	
4229	BragbarSitu	to learn	rəktɕhûs	rəktɕhûs	ZhangForthcoming	
4624	Geshiza	to learn			Honkasalo2019	
4943	GuanyinqiaoKhroskyabs	to learn	ndze⁵⁵	ndze⁵⁵	Huang2007	
5159	NjorogsKhroskyabs	to learn		ndzoʔs⁵³	Yin2007	
5643	Tshobdun	to learn	vzjaŋ	vzjaŋ	Sun2019	
5848	NgyaltsuZbu	to learn	kɐ-vzjɐ̂	kɐ-vzjɐ̂	Gong2018	
6420	Zlarong	to learn			Zhao2019	
6745	KyomkyoSitu	to learn	kaslep	kaslep	Prins2016	
198	Bantawa	to lick	lekma (lea)	lekma (lea)	Jongens2009	33966
478	Daofu	to lick	pqɑ	pqɑ	Huang1992	23447
790	Japhug	to lick	nɯntsɯɣ	nɯntsɯɣ	Jacques2015b	10277
1178	Tangut	to lick	lhiaa	lhiaa	Li1997	38103
1515	WobziKhroskyabs	to lick	njá	njá	Lai2017	31665
1866	Zhaba	to lick	ə⁵⁵da⁵⁵	ə⁵⁵da⁵⁵	Huang1992	22254
2123	MaerkangrGyalrong	to lick	kɑ nə ntsok	kɑ nə ntsok	Huang1992	18472
2398	MuyaKangding	to lick	thi³³ndʑuɐ⁵³læ³³	thi³³ndʑuɐ⁵³læ³³	Huang1992	23474
2615	MenyaGao	to lick		1tindʑɛlɛ	Gao2016	
2981	OldBurmese	to lick	lyak	lyak		31246
3239	QueyuXinlong	to lick	ɣɯ¹³pur⁵⁵dʑyə¹³	ɣɯ¹³pur⁵⁵dʑyə¹³	Huang1992	21049
3558	QueyuPubarong	to lick	pɨdʑjē	pɨdʑjē	GuanForthcoming	
3889	SiyuewuKhroskyabs	to lick	njǽʁ	njǽʁ		39087
4230	BragbarSitu	to lick	nəntshōk	nəntshōk	ZhangForthcoming	
4409	Geshiza	to lick		nʑa	Honkasalo2019	
4944	GuanyinqiaoKhroskyabs	to lick	ndzɛɣ⁵³	ndzɛɣ⁵³	Huang2007	
5158	NjorogsKhroskyabs	to lick		ndzok⁵⁵	Yin2007	
5440	Tshobdun	to lick	ldaʔ	ldaʔ	Sun2019	
5813	NgyaltsuZbu	to lick	kɐ-ntsôɣ	kɐ-ntsôɣ	Gong2018	
6421	Zlarong	to lick			Zhao2019	
6746	KyomkyoSitu	to lick	kanəzoʔk	kanəzoʔk	Prins2016	
199	Bantawa	to lie down	anma (alu)	anma (alu)	Jongens2009	33967
200	Bantawa	to lie down	dɨma (dɨsu)	dɨma (dɨsu)	Jongens2009	33968
479	Daofu	to lie down	rgə	rgə	Huang1992	19820
791	Japhug	to lie down	rŋgɯ	rŋgɯ	Jacques2015b	5666
1179	Tangut	to lie down	gwjɨr	gwjɨr	Li1997	38135
1516	WobziKhroskyabs	to lie down	jə́v	jə́v	Lai2017	31666
1867	Zhaba	to lie down	a³³ ski⁵⁵	a³³ ski⁵⁵	Huang1992	22247
2124	MaerkangrGyalrong	to lie down	lɐ nə ʒgə	lɐ nə ʒgə	Huang1992	18468
2399	MuyaKangding	to lie down	ɦæ³³gɐ⁵⁵	ɦæ³³gɐ⁵⁵	Huang1992	23303
2673	MenyaGao	to lie down		2ɦɛɡʌ	Gao2016	
2982	OldBurmese	to lie down	lai	lai		31247
3240	QueyuXinlong	to lie down	dʑa¹³xtɛ⁵⁵	dʑa¹³xtɛ⁵⁵	Huang1992	21039
3559	QueyuPubarong	to lie down	ptɕjʊ̃	ptɕjʊ̃	GuanForthcoming	
3890	SiyuewuKhroskyabs	to lie down	zɟeɟé	zɟeɟé		39088
4231	BragbarSitu	to lie down	ndâm	ndâm	ZhangForthcoming	
4394	Geshiza	to lie down		ndodo	Honkasalo2019	
4945	GuanyinqiaoKhroskyabs	to lie down	zɟə⁵⁵ɟə⁵⁵	zɟə⁵⁵ɟə⁵⁵	Huang2007	
5220	NjorogsKhroskyabs	to lie down		rga⁵⁵la⁵⁵laŋ⁵⁵	Yin2007	
5739	Tshobdun	to lie down			Sun2019	
5829	NgyaltsuZbu	to lie down	kɐ-rⁿɡə́ʔ	kɐ-rⁿɡə́ʔ	Gong2018	
6422	Zlarong	to lie down			Zhao2019	
6747	KyomkyoSitu	to lie down			Prins2016	
792	Japhug	to lie, rest	rŋgɯ	rŋgɯ	Jacques2015b	5719
904	Japhug	to lie, rest		ʑɣɤxthom	Jacques2015b	
1180	Tangut	to lie, rest	gjwɨr¹	gjwɨr¹	Li1997	5723
1236	Tangut	to lie, rest		gjwɨr¹	Li1997	
1604	WobziKhroskyabs	to lie, rest		jə̂v	Lai2017	
2674	MenyaGao	to lie, rest		2ɦɛɡʌ	Gao2016	
3560	QueyuPubarong	to lie, rest	hnēɪ	hnēɪ	GuanForthcoming	
3891	SiyuewuKhroskyabs	to lie, rest	zɟeɟé	zɟeɟé		39089
4232	BragbarSitu	to lie, rest	ndâm	ndâm	ZhangForthcoming	
4395	Geshiza	to lie, rest		ndodo	Honkasalo2019	
4946	GuanyinqiaoKhroskyabs	to lie, rest	zɟə⁵⁵ɟə⁵⁵	zɟə⁵⁵ɟə⁵⁵	Huang2007	
5221	NjorogsKhroskyabs	to lie, rest		rga⁵⁵la⁵⁵laŋ⁵⁵	Yin2007	
5740	Tshobdun	to lie, rest			Sun2019	
5830	NgyaltsuZbu	to lie, rest	kɐ-rⁿɡə́ʔ	kɐ-rⁿɡə́ʔ	Gong2018	
6423	Zlarong	to lie, rest			Zhao2019	
6748	KyomkyoSitu	to lie, rest			Prins2016	
201	Bantawa	to marry (a man marries a woman)	biha muma	biha muma	Jongens2009	33977
480	Daofu	to marry (a man marries a woman)	(lɛji) mqhə lə	(lɛji) mqhə lə	Huang1992	19762
793	Japhug	to marry (a man marries a woman)	qru	qru	Jacques2015b	25799
1181	Tangut	to marry (a man marries a woman)	ta.	ta.	Li1997	38163
1517	WobziKhroskyabs	to marry (a man marries a woman)	ɲɑvɑ̂ vî	ɲɑvɑ̂ vî	Lai2017	31675
1868	Zhaba	to marry (a man marries a woman)	ȵʌ¹³ zu¹³	ȵʌ¹³ zu¹³	Huang1992	22197
2125	MaerkangrGyalrong	to marry (a man marries a woman)	kɑ kro	kɑ kro	Huang1992	18411
2400	MuyaKangding	to marry (a man marries a woman)	la⁵³ khə³³thə⁵³	la⁵³ khə³³thə⁵³	Huang1992	23416
2479	MenyaGao	to marry (a man marries a woman)		1khəthə	Gao2016	
2983	OldBurmese	to marry (a man marries a woman)	lak◦thap	lak◦thap		31287
2984	OldBurmese	to marry (a man marries a woman)	ññāḥ	ññāḥ		31288
2985	OldBurmese	to marry (a man marries a woman)	ra	ra		31289
3241	QueyuXinlong	to marry (a man marries a woman)	ȵo⁵⁵	ȵo⁵⁵	Huang1992	18644
3561	QueyuPubarong	to marry (a man marries a woman)			GuanForthcoming	
3892	SiyuewuKhroskyabs	to marry (a man marries a woman)				39090
4233	BragbarSitu	to marry (a man marries a woman)	ta-rɟap-krō	ta-rɟap-krō	ZhangForthcoming	
4586	Geshiza	to marry (a man marries a woman)		zdəu	Honkasalo2019	
4947	GuanyinqiaoKhroskyabs	to marry (a man marries a woman)	rjav⁵⁵ŋkʰru⁵³	rjav⁵⁵ŋkʰru⁵³	Huang2007	
5155	NjorogsKhroskyabs	to marry (a man marries a woman)		ndvet⁵⁵	Yin2007	
5741	Tshobdun	to marry (a man marries a woman)			Sun2019	
5828	NgyaltsuZbu	to marry (a man marries a woman)	kɐ-rəkəkhwî	kɐ-rəkəkhwî	Gong2018	
5864	NgyaltsuZbu	to marry (a man marries a woman)	kɑ-rɯstɯnmúʔ	kɑ-rɯstɯnmúʔ	Gong2018	
6424	Zlarong	to marry (a man marries a woman)			Zhao2019	
6749	KyomkyoSitu	to marry (a man marries a woman)	ɟefun¤ kava	ɟefun¤ kava	Prins2016	
794	Japhug	to open	cɯ	cɯ	Jacques2015b	7150
905	Japhug	to open		cɯ	Jacques2015b	
1269	Tangut	to open		thjwɨ¹	Li1997	
1605	WobziKhroskyabs	to open		cʰô	Lai2017	
2617	MenyaGao	to open		1tixɛ	Gao2016	
3562	QueyuPubarong	to open	tɕʰɪ (open the door)	tɕʰɪ (open the door)	GuanForthcoming	
3893	SiyuewuKhroskyabs	to open	cʰô	cʰô		39091
4234	BragbarSitu	to open	tû	tû	ZhangForthcoming	
4357	Geshiza	to open		lqa	Honkasalo2019	
4540	Geshiza	to open		v-tɕʰi	Honkasalo2019	
4948	GuanyinqiaoKhroskyabs	to open	cçʰo⁵³	cçʰo⁵³	Huang2007	
5037	NjorogsKhroskyabs	to open		cçʰo⁵³	Yin2007	
5391	Tshobdun	to open	cuʔ	cuʔ	Sun2019	
5844	NgyaltsuZbu	to open	kɐ-twɐ́ʔ	kɐ-twɐ́ʔ	Gong2018	
6425	Zlarong	to open			Zhao2019	
6750	KyomkyoSitu	to open	kaci	kaci	Prins2016	
6751	KyomkyoSitu	to open	kacu	kacu	Prins2016	
6752	KyomkyoSitu	to open	kasənɟət	kasənɟət	Prins2016	
202	Bantawa	to plant (vegetals, rice)	litma (littu)	litma (littu)	Jongens2009	33998
481	Daofu	to plant (vegetals, rice)	ɮə	ɮə	Huang1992	19884
795	Japhug	to plant (vegetals, rice)	ji	ji	Jacques2015b	7362
1182	Tangut	to plant (vegetals, rice)	lji.	lji.	Li1997	38128
1518	WobziKhroskyabs	to plant (vegetals, rice)	jê	jê	Lai2017	31702
1869	Zhaba	to plant (vegetals, rice)	ji⁵⁵	ji⁵⁵	Huang1992	22324
2126	MaerkangrGyalrong	to plant (vegetals, rice)	kɑ plu	kɑ plu	Huang1992	18539
2401	MuyaKangding	to plant (vegetals, rice)	khə⁵⁵rə⁵³	khə⁵⁵rə⁵³	Huang1992	22037
2402	MuyaKangding	to plant (vegetals, rice)	khi³³ndzu⁵³	khi³³ndzu⁵³	Huang1992	23786
2482	MenyaGao	to plant (vegetals, rice)		1khəʐə	Gao2016	
2986	OldBurmese	to plant (vegetals, rice)	suik	suik		31290
3242	QueyuXinlong	to plant (vegetals, rice)	(se⁵⁵ ʂpe⁵⁵) ble⁵⁵	(se⁵⁵ ʂpe⁵⁵) ble⁵⁵	Huang1992	21086
3563	QueyuPubarong	to plant (vegetals, rice)	leɪ	leɪ	GuanForthcoming	
3894	SiyuewuKhroskyabs	to plant (vegetals, rice)				39092
4235	BragbarSitu	to plant (vegetals, rice)	jə̂	jə̂	ZhangForthcoming	
4543	Geshiza	to plant (vegetals, rice)		v-ʑə	Honkasalo2019	
4949	GuanyinqiaoKhroskyabs	to plant (vegetals, rice)	je⁵³	je⁵³	Huang2007	
4950	GuanyinqiaoKhroskyabs	to plant (vegetals, rice)	sju⁵⁵	sju⁵⁵	Huang2007	
