ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE 
38115	Tangut		the snow	wji.	w j i./i	w j i./i				2372		雪	
38116	Tangut		the forest	bo	b o					10219		林	
38118	Tangut		the thigh	bia.	b i a./a	b i a./a				4203		股	
38119	Tangut		eight	jar	j a r					183		八	
38122	Tangut		seven	ɕja.	ɕ j a./a	ɕ j a./a				4166		七	
38123	Tangut		the hand	la.	l a./a	l a./a				229		手	
38125	Tangut		the breast (female)	new	n e w					10186		乳房	
38127	Tangut		the sheep	jij	j i j					342		羊	
38128	Tangut		to plant (vegetals, rice)	lji.	l ji.					722		種	
38129	Tangut		the dust	me	m e					10194		塵埃	
38130	Tangut		the rainbow	tsjwu	ts jwu					4206		虹	
38133	Tangut		he or she [third person singular]	tsjij	ts ji j					1296		彼	
38134	Tangut		to bite	kiej	k i e j					10183		咬	
38135	Tangut		to lie down	gwjɨr	g wjɨ r					2363		臥	
38136	Tangut		dirty	tɕior	tɕ i o r					10192		污	
38138	Tangut		to smell (perceive odor) [transitive]	ljii	l jii					4182			
38139	Tangut		hundred	jir	j i r					185		百	
38140	Tangut		the lake							0			
38141	Tangut		above	tɕhjaa	tɕh jaa					10178			
38142	Tangut		noon	ljij	l ji j					4217		午	
38143	Tangut		the earthworm	ljɨ. ɕjii	l jɨ. ɕ jii					4205		蚯蚓	
38144	Tangut		young	thjwi.	th jwi.					4222		少	
38145	Tangut		salty	tɕhjwi	tɕh jwi					4200		鹹	
38146	Tangut		below, under	khju	kh ju					10180		下	
38147	Tangut		dark	mur	m u r					4209			
38148	Tangut		horizontal							0			
38149	Tangut		the mosquito	mə tsji	m ə ts ji					2689		蚊子	
38150	Tangut		to blow (of wind)	ljɨ wor	l jɨ wo r					10184		起風	
38151	Tangut		the ice	wo.	w o.					1169		冰	
38152	Tangut		to learn	ɣiew	ɣ i e w					119		學	
38153	Tangut		to know (something)	sjij	s ji j					2279			
38154	Tangut		to flow	lju.	l ju.					10202		流	
38155	Tangut		the otter	ɕiow	ɕ i o w					1290			
38156	Tangut		thin (object)	bji	b ji					3196		薄	
38157	Tangut		to forget	mjɨ.	m j ɨ./ɨ	m j ɨ./ɨ				1575		忘	
38158	Tangut		to run	ljwɨ.	l jwɨ.					4198		跑/馳/奔	
38160	Tangut		the nit	ɕju.	ɕ ju.					190		蟣	
38161	Tangut		to sow (broadcast, scatter seeds)							0			
38162	Tangut		the wolf	ɕjwɨ	ɕ jwɨ					4201		狼	
38163	Tangut		to marry (a man marries a woman)	ta.	t a.					4218		娶	
38164	Tangut		the fox	nə dʑiə	n ə dʑ i ə					4210		狐	
38165	Tangut		the wood (material)	sji	s ji					0		木	
38166	Tangut		the husband	wə	w ə					0		夫	
38167	Tangut		here							0			
38168	Tangut		this	thju	th ju					0		此	
38169	Tangut		the sickle	dʑji.	dʑ ji.					0		鐮	
38170	Tangut		where							0			
38171	Tangut		there							0			
38172	Tangut		the wife	bjij	b ji j					0		妻	
38173	Tangut		we [first person plural inclusive]	gjɨ mji	g jɨ m jɨ					0			
38174	Tangut		that	thja	th ja					0		此	
38175	Tangut		what	thjij	th ji j					0		何	
38176	Tangut		all	zji	z ji					0		皆	
38177	Tangut		the wheat	lhji.	lh ji.					0		麥	
38178	Tangut		firewood	sjɨ mə	s jɨ m ə					0		樵薪	
38179	Tangut		the horse	rjijr	r ji j r					0		馬	
38180	Tangut		twenty	njɨɨ ɣa.	n jɨɨ ɣ a.					0		二十	
38181	Tangut		shy	giee	g i ee					0		靦腆	
38182	Tangut		correct (right)	tɕjɨj	tɕ jɨ j					0		正	
38183	Tangut		the sea	ŋjow	ŋ jo w					0		海	
38184	Tangut		knife	bjɨr	b jɨ r					0		刀	
38185	Tangut		the sparrow	so	s o					0		雀	
38186	Tangut		the barley (tibetan or highland)	ɕjij	ɕ ji j					0		麥	
38187	Tangut		the front (front side)	rjir	r ji r					4213		前	
38189	Tangut		small	zji	z ji					4181		小	
38190	Tangut		one	gjɨ	g jɨ					1249		一	
38191	Tangut		to cry (weep)	lwu.	l w u./u	l w u./u				10190		泣	
38192	Tangut		the tree	phu	p h u					3679		樹	
38193	Tangut		to give	khjow	kh j o w	kh j o w				2125		賜	
38196	Tangut		all	rjur	r ju r					0		諸	
38203	Tangut		many	rejr	r e j r					3496		多	
38204	Tangut		narrow	dʑjii	dʑ jii					4146		窄	
38205	Tangut		narrow	tɕhjɨ	tɕh ji					4147		窄	
38207	Tangut		smooth	lhə² lhie²	lh ə lh ie	lh ə lh ie				4183			
38209	Tangut		ten	ɣa.	ɣ a./a	ɣ a./a				364		十	
38210	Tangut		that	tɕhju	tɕh ju					0		彼/此	
38213	Tangut		the body hair (hair or fur)	mej	m e j					141		毛/毫	
38214	Tangut		the child (young human)	gjɨ	g jɨ					0		兒童	
38215	Tangut		the daughter	mji.j	m ji. j					746		女	
38216	Tangut		the dew	zər	z ə r			tib zil		10257		露	
38217	Tangut		the dust	lhjɨ	lh jɨ					1176		塵	
38221	Tangut		the fruit	mjaa	m jaa					4085		果	
38223	Tangut		the house	kjɨɨr	k j ɨɨ/ɨː r	k j ɨɨ/ɨː r				128		屋	
38224	Tangut		the meat	ɕju	ɕ ju					3936		肉	
38226	Tangut		the river	ɕjwa	ɕ jwa					4156		河	
38228	Tangut		the rope	kwə	k wə					4158		繩	
38232	Tangut		the seed	ljwi	l jwi					4165		種/籽	
38233	Tangut		the rice plant	rer	r e r					0		稻	
38235	Tangut		the shit	njaa	n jaa					4223		屎	
38236	Tangut		the sky	mə	m ə					499		天	
38238	Tangut		the son	gji	g ji					4211		子	
38239	Tangut		the sun	njɨɨ	n j ɨɨ/ɨː	n j ɨɨ/ɨː				83		日	
38240	Tangut		the wife	gji	g ji					0		妻	
38241	Tangut		the wife	mjaa	m jaa					0		妻	
38242	Tangut		the wolf	ljɨ	l jɨ					4202		狼	
38245	Tangut		thick	laa	l aa					977		厚	
38246	Tangut		this	thjɨ	th jɨ					0		此	
38250	Tangut		to hold	tɕhjij	tɕh ji j					221		持	
38251	Tangut		to hold	zow	z o w					318		持	
38253	Tangut		to know (something)	tsjij	ts ji j					2621		曉	
38256	Tangut		the thunder	djii	d jii					4189		雷	
38260	Tangut		to float	dʑjwow	dʑ jwo w					10201		漂浮	
38261	Tangut		to knead	nej	n e j					4197		揉壓	
38265	Tangut		the hoof	kwej	k we j					4212		蹄	
38266	Tangut		the stick	bo	b o					4186		杖	
38267	Tangut		the house	jɨj	j ɨ j					209		帳/舍/堂/室	
38268	Japhug		the mouth	tɯ-kɯr	t ɯ + k ɯ r	t ɯ + k ɯ r				4001			
38269	Japhug		the mouth	tɯ-ɣmɤr	t ɯ + ɣ m ɤ r	t ɯ + ɣ m ɤ r				4137			
38791	Old_Burmese		he or she [third person singular]	sū	s ū	s ū				1167			
38792	Old_Burmese		the forest	sac tau	s a c + t a u	s a c + t a u				919			
38793	Old_Burmese		the shit	khliyḥ	kh l i y ḥ	kh l i y ḥ				29700			
38794	Old_Burmese		the thunder	myuivḥ khyunḥ	m y u i v ḥ + kh y u n ḥ	m y u i v ḥ + kh y u n ḥ				1240			
38795	Old_Burmese		to play	ka cāḥ	k a + c ā ḥ	k a + c ā ḥ				1030			
38796	Bantawa		to forget	manma kʰanma	m a n t - kʰ a t -	m a n t - kʰ a t -				2553			
38797	Siyuewu_Khroskyabs		above	tʰɑ									
38798	Siyuewu_Khroskyabs		all	tsʰôŋmu									
38799	Siyuewu_Khroskyabs		all	tʰæ̂mtɕʰæd									
38800	Siyuewu_Khroskyabs		all	ɕærɕæ̂r									
38801	Siyuewu_Khroskyabs		all	ftɕɑmɑ̂									
38802	Siyuewu_Khroskyabs		all	tæ̂r									
38803	Siyuewu_Khroskyabs		all	mæ̂d									
38804	Siyuewu_Khroskyabs		all	rlæ̂ʁ									
38805	Siyuewu_Khroskyabs		and	zæ									
38806	Siyuewu_Khroskyabs		bad	ŋə̂n									
38807	Siyuewu_Khroskyabs		before	rêdʑəɣ									
38808	Siyuewu_Khroskyabs		below, under	ví									
38809	Siyuewu_Khroskyabs		big	qʰrɑ́									
38810	Siyuewu_Khroskyabs		big	cʰæ̂d									
38811	Siyuewu_Khroskyabs		black	ɲǽʁ									
38812	Siyuewu_Khroskyabs		cold (of temperature)	rkʰô									
38813	Siyuewu_Khroskyabs		correct (right)	vɟê									
38814	Siyuewu_Khroskyabs		dark	ʁnî									
38815	Siyuewu_Khroskyabs		dirty	rqʰǽl									
38816	Siyuewu_Khroskyabs		dry	ʁrú									
38817	Siyuewu_Khroskyabs		early	dʑə́ɣne									
38818	Siyuewu_Khroskyabs		eight	vjɑ́d									
38819	Siyuewu_Khroskyabs		far	tɕʰêrdə									
38820	Siyuewu_Khroskyabs		female	məlé									
38821	Siyuewu_Khroskyabs		few	ɲóŋ									
38822	Siyuewu_Khroskyabs		firewood	sê									
38823	Siyuewu_Khroskyabs		five	mŋɑ́d									
38824	Siyuewu_Khroskyabs		forget	lmə̂d									
38825	Siyuewu_Khroskyabs		four	vdə́									
38826	Siyuewu_Khroskyabs		full	fsód									
38827	Siyuewu_Khroskyabs		good	tsʰæ̂ʁ									
38828	Siyuewu_Khroskyabs		green	vŋə́d									
38829	Siyuewu_Khroskyabs		hard	rɣê									
38830	Siyuewu_Khroskyabs		he or she [third person singular]	cə̂									
38831	Siyuewu_Khroskyabs		he or she [third person singular]	ætə̂									
38832	Siyuewu_Khroskyabs		heavy	rdə̂d									
38833	Siyuewu_Khroskyabs		here	cə̂gə									
38834	Siyuewu_Khroskyabs		high / tall	brê									
38835	Siyuewu_Khroskyabs		horizontal	ʁzdədə́m									
38836	Siyuewu_Khroskyabs		hot	tsʰîd									
38837	Siyuewu_Khroskyabs		hot	skí									
38838	Siyuewu_Khroskyabs		how	tʰjæ̂mɲəd									
38839	Siyuewu_Khroskyabs		hundred	ʁvrjî									
38840	Siyuewu_Khroskyabs		I [first person singular]	ŋæ̂									
38841	Siyuewu_Khroskyabs		inside	noŋzgô									
38842	Siyuewu_Khroskyabs		knife	bərzé									
38843	Siyuewu_Khroskyabs		late	vlé									
38844	Siyuewu_Khroskyabs		left	skə̂ɣ									
38845	Siyuewu_Khroskyabs		light (of weight)	jê									
38846	Siyuewu_Khroskyabs		long	srê									
38847	Siyuewu_Khroskyabs		male	zî									
38848	Siyuewu_Khroskyabs		many	ʁbôɣ									
38849	Siyuewu_Khroskyabs		many	vɟæχtsə̂ɣ									
38850	Siyuewu_Khroskyabs		many	ɟə̂dədə									
38851	Siyuewu_Khroskyabs		middle	χcə̂l									
38852	Siyuewu_Khroskyabs		morning	sêrʁi									
38853	Siyuewu_Khroskyabs		narrow	tsræ̂z									
38854	Siyuewu_Khroskyabs		narrow	ʁrô									
38855	Siyuewu_Khroskyabs		near	ntʰǽʁ									
38856	Siyuewu_Khroskyabs		new	xsæ̂rpɑ									
38857	Siyuewu_Khroskyabs		nine	ŋgə́d									
38858	Siyuewu_Khroskyabs		noon	snə̂go									
38859	Siyuewu_Khroskyabs		not	mə-									
38860	Siyuewu_Khroskyabs		old (of person)	dɑ́r									
38861	Siyuewu_Khroskyabs		one	ræ̂ɣ									
38862	Siyuewu_Khroskyabs		other	kʰəkʰɑ̂									
38863	Siyuewu_Khroskyabs		outside	bjǽz									
38864	Siyuewu_Khroskyabs		painful	ŋə̂m									
38865	Siyuewu_Khroskyabs		red	mnə̂ɣ									
38866	Siyuewu_Khroskyabs		right	scʰə́ɣ									
38867	Siyuewu_Khroskyabs		rotten (of fruits)	xtsə́d									
38868	Siyuewu_Khroskyabs		round	χtə́m									
38869	Siyuewu_Khroskyabs		salty	tsʰrə̂									
38870	Siyuewu_Khroskyabs		seven	sɲæ̂									
38871	Siyuewu_Khroskyabs		sharp	zóɣ									
38872	Siyuewu_Khroskyabs		short	xtə̂z									
38873	Siyuewu_Khroskyabs		shy	bəmstʰûd									
38874	Siyuewu_Khroskyabs		sick	tʰǽ ŋə̂m									
38875	Siyuewu_Khroskyabs		six	xtɕêɣ									
38876	Siyuewu_Khroskyabs		small	lŋǽʁ									
38877	Siyuewu_Khroskyabs		smooth	mblɑ́ɣ									
38878	Siyuewu_Khroskyabs		soft	mnû									
38879	Siyuewu_Khroskyabs		soft	ndʑǽm									
38880	Siyuewu_Khroskyabs		soft	nvə̂d									
38881	Siyuewu_Khroskyabs		soft	mɲə́n									
38882	Siyuewu_Khroskyabs		some	gə-									
38883	Siyuewu_Khroskyabs		stone (of fruit)	ɣzbjə́m									
38884	Siyuewu_Khroskyabs		straight	stû									
38885	Siyuewu_Khroskyabs		ten	sjə̂d									
38886	Siyuewu_Khroskyabs		that	ætə̂									
38887	Siyuewu_Khroskyabs		the ant	skʰrôɣ									
38888	Siyuewu_Khroskyabs		the armpit	pjæqə̂vi									
38889	Siyuewu_Khroskyabs		the ashes	xçí									
38890	Siyuewu_Khroskyabs		the ashes	χjí									
38891	Siyuewu_Khroskyabs		the back	ské									
38892	Siyuewu_Khroskyabs		the bamboo	ʁjû									
38893	Siyuewu_Khroskyabs		the bark	χcʰəvɑ̂									
38894	Siyuewu_Khroskyabs		the barley (tibetan or highland)	ɕə̂									
38895	Siyuewu_Khroskyabs		the belly	ɣdû									
38896	Siyuewu_Khroskyabs		the bird	ɣbjə̂m									
38897	Siyuewu_Khroskyabs		the blood	sə̂									
38898	Siyuewu_Khroskyabs		the body hair (hair or fur)	rmə̂									
38899	Siyuewu_Khroskyabs		the bone	ɕerə́									
38900	Siyuewu_Khroskyabs		the branch	dzə̂ɣ									
38901	Siyuewu_Khroskyabs		the breast (female)	nunû									
38902	Siyuewu_Khroskyabs		the child	ɲæʁdí									
38903	Siyuewu_Khroskyabs		the child (descendant)	ɲæʁdí									
38904	Siyuewu_Khroskyabs		the child (young human)	ɲæʁdí									
38905	Siyuewu_Khroskyabs		the cloud	zdə̂m									
38906	Siyuewu_Khroskyabs		the daughter	məlé									
38907	Siyuewu_Khroskyabs		the day (opposed to night)	snə̂go									
38908	Siyuewu_Khroskyabs		the dew	dzə̂dó									
38909	Siyuewu_Khroskyabs		the dog	kətɑ́									
38910	Siyuewu_Khroskyabs		the dream	rmô									
38911	Siyuewu_Khroskyabs		the dust	rdə̂̂l									
38912	Siyuewu_Khroskyabs		the ear	ɲə̂									
38913	Siyuewu_Khroskyabs		the earth (soil)	ɣdzóɣ									
38914	Siyuewu_Khroskyabs		the earthworm	rɲælî									
38915	Siyuewu_Khroskyabs		the egg	zgæ̂ŋæʁ									
38916	Siyuewu_Khroskyabs		the eye	môɣ									
38917	Siyuewu_Khroskyabs		the fat (grease)	rtsə̂ɣ									
38918	Siyuewu_Khroskyabs		the father	ɑ̂vɑ									
38919	Siyuewu_Khroskyabs		the feather	fɕæ̂ʁpɑ									
38920	Siyuewu_Khroskyabs		the fire	ʁmə́									
38921	Siyuewu_Khroskyabs		the fish	ɣdəʁjú									
38922	Siyuewu_Khroskyabs		the flea	zlə̂z									
38923	Siyuewu_Khroskyabs		the flower	metæ̂ʁ									
38924	Siyuewu_Khroskyabs		the fog	zdə̂m									
38925	Siyuewu_Khroskyabs		the foot	gɑ́v									
38926	Siyuewu_Khroskyabs		the forest	sæpó									
38927	Siyuewu_Khroskyabs		the fox	ʁɟvæ̂d									
38928	Siyuewu_Khroskyabs		the frog	χspæɟǽl									
38929	Siyuewu_Khroskyabs		the front (front side)	dʑəgó									
38930	Siyuewu_Khroskyabs		the frost	sŋɑ́r									
38931	Siyuewu_Khroskyabs		the fruit	ɕɑ̂ŋtoʁ									
38932	Siyuewu_Khroskyabs		the girl	məlé									
38933	Siyuewu_Khroskyabs		the goat	tsʰǽd									
38934	Siyuewu_Khroskyabs		the grass	χɕí									
38935	Siyuewu_Khroskyabs		the hail	lmúɣ									
38936	Siyuewu_Khroskyabs		the hair	rmə̂									
38937	Siyuewu_Khroskyabs		the hair (of the head)	ʁormə́									
38938	Siyuewu_Khroskyabs		the hand	jóɣ									
38939	Siyuewu_Khroskyabs		the head	ʁû									
38940	Siyuewu_Khroskyabs		the heart	sjɑ́r									
38941	Siyuewu_Khroskyabs		the hoof	qæ̂ze									
38942	Siyuewu_Khroskyabs		the horn (keratinized skin)	rə̂									
38943	Siyuewu_Khroskyabs		the horse	bró									
38944	Siyuewu_Khroskyabs		the house	jə̂m									
38945	Siyuewu_Khroskyabs		the husband	ɣmɑ́ɣ									
38946	Siyuewu_Khroskyabs		the ice	rpʰə́m									
38947	Siyuewu_Khroskyabs		the intestines	rɟəmɑ̂									
38948	Siyuewu_Khroskyabs		the knee	rŋí									
38949	Siyuewu_Khroskyabs		the knife	bərzé									
38950	Siyuewu_Khroskyabs		the lake	mtsʰû									
38951	Siyuewu_Khroskyabs		the leaf	lpʰǽʁ									
38952	Siyuewu_Khroskyabs		the leg	gɑ́v									
38953	Siyuewu_Khroskyabs		the lightning	nslɑ́v									
38954	Siyuewu_Khroskyabs		the lip (the lips)	mtɕʰə́									
38955	Siyuewu_Khroskyabs		the liver	fsé									
38956	Siyuewu_Khroskyabs		the louse	ɕóɣ									
38957	Siyuewu_Khroskyabs		the lung	rtsʰóz									
38958	Siyuewu_Khroskyabs		the man (male human)	zî									
38959	Siyuewu_Khroskyabs		the meat	bjænê									
38960	Siyuewu_Khroskyabs		the moon	snelə́									
38961	Siyuewu_Khroskyabs		the morning	sêrʁi									
38962	Siyuewu_Khroskyabs		the mosquito	ɬtɕæʁmtɕʰəmɑ̂									
38963	Siyuewu_Khroskyabs		the mother	æ̂mæ									
38964	Siyuewu_Khroskyabs		the mountain	pʰɑ́d									
38965	Siyuewu_Khroskyabs		the mouse or rat	fcə̂									
38966	Siyuewu_Khroskyabs		the mouth	mtɕʰə́									
38967	Siyuewu_Khroskyabs		the mud	ʁɲô									
38968	Siyuewu_Khroskyabs		the nail (fingernail or claw)										
38969	Siyuewu_Khroskyabs		the name	rmê									
38970	Siyuewu_Khroskyabs		the neck	fqə́d									
38971	Siyuewu_Khroskyabs		the needle (for sewing)	ʁɑ̂v									
38972	Siyuewu_Khroskyabs		the night	mêr									
38973	Siyuewu_Khroskyabs		the nit	srə́									
38974	Siyuewu_Khroskyabs		the noon	snə̂go									
38975	Siyuewu_Khroskyabs		the nose	snív									
38976	Siyuewu_Khroskyabs		the otter	sræ̂m									
38977	Siyuewu_Khroskyabs		the person	vɟú									
38978	Siyuewu_Khroskyabs		the pig	pʰɑ̂ɣ									
38979	Siyuewu_Khroskyabs		the rain	mə̂									
38980	Siyuewu_Khroskyabs		the rainbow	ndʑɑ̂									
38981	Siyuewu_Khroskyabs		the rice plant	mbræ̂z									
38982	Siyuewu_Khroskyabs		the river	rɲəmên									
38983	Siyuewu_Khroskyabs		the road	tɕʰî									
38984	Siyuewu_Khroskyabs		the roof	rbæʁlé									
38985	Siyuewu_Khroskyabs		the root	tɕʰê									
38986	Siyuewu_Khroskyabs		the root	qé									
38987	Siyuewu_Khroskyabs		the root	rû									
38988	Siyuewu_Khroskyabs		the rope	bré									
38989	Siyuewu_Khroskyabs		the salt	tsʰí									
38990	Siyuewu_Khroskyabs		the sand	lbə̂ɣ									
38991	Siyuewu_Khroskyabs		the sea	rɟæ̂mtsʰu									
38992	Siyuewu_Khroskyabs		the seed	rvə́									
38993	Siyuewu_Khroskyabs		the sheep	ʁjê									
38994	Siyuewu_Khroskyabs		the shit	rcɑχpɑ̂									
38995	Siyuewu_Khroskyabs		the shoulder	lvɑ́ɣ									
38996	Siyuewu_Khroskyabs		the sickle	rjæzǽr									
38997	Siyuewu_Khroskyabs		the skin	dʑə̂									
38998	Siyuewu_Khroskyabs		the sky	nəmkʰɑ́									
38999	Siyuewu_Khroskyabs		the smoke	mkʰə́d									
39000	Siyuewu_Khroskyabs		the snake	bə̂r									
39001	Siyuewu_Khroskyabs		the snow	kʰɑvɑ̂									
39002	Siyuewu_Khroskyabs		the son	zî									
39003	Siyuewu_Khroskyabs		the sparrow	pjezə́									
39004	Siyuewu_Khroskyabs		the spider	qʰɑsɲǽʁ									
39005	Siyuewu_Khroskyabs		the star	zgrə̂									
39006	Siyuewu_Khroskyabs		the stick	læɣlæ̂ɣ									
39007	Siyuewu_Khroskyabs		the stone (a piece of)	rgəmé									
39008	Siyuewu_Khroskyabs		the stone (a piece of)	zgælæ̂ɣ									
39009	Siyuewu_Khroskyabs		the stone (a piece of)	jæɟɑ̂									
39010	Siyuewu_Khroskyabs		the sun	ɣnə́									
39011	Siyuewu_Khroskyabs		the tail	lmî									
39012	Siyuewu_Khroskyabs		the thigh	χpʰəlǽʁ									
39013	Siyuewu_Khroskyabs		the thunder	tʰôʁ									
39014	Siyuewu_Khroskyabs		the tiger	stæ̂ʁ									
39015	Siyuewu_Khroskyabs		the tongue	sní									
39016	Siyuewu_Khroskyabs		the tooth (front)	ɕəvî									
39017	Siyuewu_Khroskyabs		the tree	sæpó									
39018	Siyuewu_Khroskyabs		the water	ɣdə̂									
39019	Siyuewu_Khroskyabs		the wheat	ʁjə̂									
39020	Siyuewu_Khroskyabs		the wife	gəvə̂									
39021	Siyuewu_Khroskyabs		the wife	rjɑ́v									
39022	Siyuewu_Khroskyabs		the wind	χpə̂rjuɣ									
39023	Siyuewu_Khroskyabs		the wing	fɕæ̂ʁpɑ									
39024	Siyuewu_Khroskyabs		the wolf	spjæŋkə̂									
39025	Siyuewu_Khroskyabs		the woman	məlé									
39026	Siyuewu_Khroskyabs		the wood (material)	sê									
39027	Siyuewu_Khroskyabs		the work	tɕû									
39028	Siyuewu_Khroskyabs		the worm	bə̂dʑɑ									
39029	Siyuewu_Khroskyabs		the year	dɣû									
39030	Siyuewu_Khroskyabs		there	ætə̂gə									
39031	Siyuewu_Khroskyabs		they [third person plural]	ætə̂ɟə									
39032	Siyuewu_Khroskyabs		they [third person plural]	cə̂ɟə									
39033	Siyuewu_Khroskyabs		thick	jɑ̂ɣ									
39034	Siyuewu_Khroskyabs		thin	ʁɴjí									
39035	Siyuewu_Khroskyabs		thin (object)	bîɣ									
39036	Siyuewu_Khroskyabs		thin (slim)	ʁɴjí									
39037	Siyuewu_Khroskyabs		this	cə̂									
39038	Siyuewu_Khroskyabs		thou [second person singular]	nû									
39039	Siyuewu_Khroskyabs		three	xsə̂m									
39040	Siyuewu_Khroskyabs		to be alive	xsû									
39041	Siyuewu_Khroskyabs		to bite	nrcʰɑ́d									
39042	Siyuewu_Khroskyabs		to blow (of wind)	mŋód									
