ID	ID_IN_SOURCE	DOCULECT	DOCULECT_NAME	CONCEPT	CONCEPTICON_ID	VALUE	FORM	TOKENS	COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
4860		NjorogsKhroskyabs	Njorogs_Khroskyabs	to sit	409_tosit	rjeʔ⁵⁵	rjeʔ⁵⁵	r j e ⁵⁵/ʔ	0	5 6 7 1	ACXN	RJEH	12	12.R.C 12.J.C 12.E.V 12.H.c	2.0 1.5 1.5 0.8	rje⁵⁵/ʔ	0	6736
5005		Tshobdun	Tshobdun	to sit	409_tosit	ɐmdzuʔ	ɐmdzuʔ	ɐ m d z u ʔ	0	7 4 1 3 7 1	XMBCYN	EMTSYH	18	18.E.V 18.M.c 18.T.C 18.S.C 18.Y.V 18.H.c	1.5 1.1 1.75 1.5 1.3 0.8	ɐmdzuʔ	0	6737
5239		Tshobdun	Tshobdun	to sit	409_tosit	vʒəɣ	vʒəɣ	v ʒ ə ɣ	0	3 3 7 3	ACYN	BSEG	18	18.B.C 18.S.C 18.E.V 18.G.c	2.0 1.5 1.3 0.8	vʒəɣ	0	6743
5289		NgyaltsuZbu	Ngyaltsu Zbu	to sit	409_tosit	k-ɑmdzóˠʔ	k-ɑmdzóˠʔ	k + ɑ m d z ó/oˠ ʔ	0	1 9 7 4 1 3 7 1	A_XMBCYN	K_AMTSUH	11	11.K.C 11._._ 11.A.V 11.M.c 11.T.C 11.S.C 11.U.V 11.H.c	2.0 0.0 1.5 1.1 1.75 1.5 1.3 0.8	k+ɑmdzó/oˠʔ	0	6740 6737
5688		Zlarong	Zlarong	to sit	409_tosit	ndzo53	ndzo53	n d z ⁵³/o	0	4 1 3 7	ACCZ	NTSU	21	21.N.C 21.T.C 21.S.C 21.U.V	2.0 1.5 1.5 0.8	ndz⁵³/o	1	6735
6101		KyomkyoSitu	Kyomkyo_Situ	to sit	409_tosit	kaɲu	kaɲu	k a ɲ u	0	1 7 4 7	AXBZ	KANY	7	7.K.C 7.A.V 7.N.C 7.Y.V	2.0 1.5 1.75 0.8	kaɲu	1	6738
94		Bantawa	Kiranti_Bantawa	to sleep	187_tosleep	imma (imsa)	imma (imsa)	i m m a + i m s a	0	7 4 4 7 9 7 4 3 7	XMBZ_XMBZ	IMMA_IMSA	1	1.I.V 1.M.c 1.M.C 1.A.V 1._._ 1.I.V 1.M.c 1.S.C 1.A.V	1.5 1.1 1.75 0.8 0.0 1.5 1.1 1.75 0.8	imma+imsa	0	6753 6754
517	19809	Daofu	rGyalrong_Daofu	to sleep	187_tosleep	rgə	rgə	r g ə	3056	5 1 7	ACZ	RKE	3	3.R.C 3.K.C 3.E.V	2.0 1.5 0.8	rgə	1	6756
816	9270	Japhug	rGyalrong_Japhug	to sleep	187_tosleep	nɯʑɯβ	nɯʑɯβ	n ɯ ʑ ɯ β	2244	4 7 3 7 3	AXBYN	NISIB	6	6.N.C 6.I.V 6.S.C 6.I.V 6.B.c	2.0 1.5 1.75 1.3 0.8	nɯʑɯβ	0	6755
1161	9274	Tangut	Tangut	to sleep	187_tosleep	.jɨ²	.jɨ²	ʔ j ²/ɨ	2244	1 6 7	ACX	HJI	17	17.H.C 17.J.C 17.I.V	2.0 1.5 1.5	ʔj²/ɨ	0	6762
1162	37990	Tangut	Tangut	to sleep	187_tosleep	me	me	m e	65	4 7	AX	ME	17	17.M.C 17.E.V	2.0 1.5	me	0	6764
1459	31737	WobziKhroskyabs	Khroskyabs_Wobzi	to sleep	187_tosleep	sŋə̂	sŋə̂	s ŋ ə̂/ə	3775	3 4 7	ACX	SNE	19	19.S.C 19.N.C 19.E.V	2.0 1.5 1.5	sŋə̂/ə	0	6763
1783	22238	Zhaba	Qiangic_Zhaba	to sleep	187_tosleep	kə⁵⁵ mi³³	kə⁵⁵ mi³³	k ⁵⁵/ə + m ³³/i	1107	1 7 9 4 7	AX_AX	KE_MI	20	20.K.C 20.E.V 20._._ 20.M.C 20.I.V	2.0 1.5 0.0 2.0 1.5	k⁵⁵/ə+m³³/i	0	6758 6764
2028	18460	MaerkangrGyalrong	rGyalrong_Maerkang	to sleep	187_tosleep	kɑ rmɑ	kɑ rmɑ	k ɑ + r m ɑ	1107	1 7 9 5 4 7	AX_ACZ	KA_RMA	8	8.K.C 8.A.V 8._._ 8.R.C 8.M.C 8.A.V	2.0 1.5 0.0 2.0 1.5 0.8	kɑ+rmɑ	0	6758 6759
2291	23460	MuyaKangding	Muya-kangding	to sleep	187_tosleep	khi⁵³	khi⁵³	kʰ ⁵³/i	0	1 7	AX	KI	10	10.K.C 10.I.V	2.0 1.5	kʰ⁵³/i	0	6758
2357		MenyaGao	Menya-Gao	to sleep	187_tosleep	1khi	1khi	¹ kʰ i	0	8 1 7	TBX	6KI	9	9.6.T 9.K.C 9.I.V	1.0 1.3 3.0	¹kʰi	0	6758
2842	31258	OldBurmese	OldBurmese	to sleep	187_tosleep	ʔip	ʔip	ʔ i p	2244	1 7 1	AXN	HIP	13	13.H.C 13.I.V 13.P.c	2.0 1.5 0.8	ʔip	0	6755
3085	24202	QueyuXinlong	Queyu_Xinlong	to sleep	187_tosleep	ʑɛ¹³	ʑɛ¹³	ʑ ¹³/ɛ	0	3 7	AX	SE	15	15.S.C 15.E.V	2.0 1.5	ʑ¹³/ɛ	0	6761
3202		QueyuPubarong	Queyu_pubarong	to sleep	187_tosleep	ɹə	ɹə	ɹ ə	0	5 7	AX	RE	14	14.R.C 14.E.V	2.0 1.5	ɹə	0	6760
3670	39106	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	to sleep	187_tosleep	jə̂v	jə̂v	j ə̂/ə v	0	6 7 3	AXN	JEB	16	16.J.C 16.E.V 16.B.c	2.0 1.5 0.8	jə̂/əv	0	6755
3984		BragbarSitu	Bragbar Situ	to sleep	187_tosleep	ɟūp	ɟūp	ɟ ū p	0	1 7 1	AXN	CYP	2	2.C.C 2.Y.V 2.P.c	2.0 1.5 0.8	ɟūp	0	6755
4169		Geshiza	Geshiza	to sleep	187_tosleep	rgə	rgə	r g ə	0	5 1 7	ACZ	RKE	4	4.R.C 4.K.C 4.E.V	2.0 1.5 0.8	rgə	0	6756
4621		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	to sleep	187_tosleep	jəv⁵³	jəv⁵³	j ə ⁵³/v	0	6 7 3	AXN	JEB	5	5.J.C 5.E.V 5.B.c	2.0 1.5 0.8	jə⁵³/v	0	6755
4742		NjorogsKhroskyabs	Njorogs_Khroskyabs	to sleep	187_tosleep	juʔp⁵⁵	juʔp⁵⁵	j u ʔ ⁵⁵/p	0	6 7 1 1	AXLN	JYHP	12	12.J.C 12.Y.V 12.H.c 12.P.c	2.0 1.5 1.1 0.8	juʔ⁵⁵/p	0	6755
5147		Tshobdun	Tshobdun	to sleep	187_tosleep	rɟev	rɟev	r ɟ e v	0	5 1 7 3	ACYN	RCEB	18	18.R.C 18.C.C 18.E.V 18.B.c	2.0 1.5 1.3 0.8	rɟev	0	6755
5156		Tshobdun	Tshobdun	to sleep	187_tosleep	rⁿgu	rⁿgu	r ⁿg u	0	5 1 7	ACZ	RKY	18	18.R.C 18.K.C 18.Y.V	2.0 1.5 0.8	rⁿgu	0	6756
5331		NgyaltsuZbu	Ngyaltsu Zbu	to sleep	187_tosleep	kɐ-rɐjə̂v	kɐ-rɐjə̂v	k ɐ + r ɐ j ə̂/ə v	0	1 7 9 5 7 6 7 3	AX_AXBYN	KE_REJEB	11	11.K.C 11.E.V 11._._ 11.R.C 11.E.V 11.J.C 11.E.V 11.B.c	2.0 1.5 0.0 2.0 1.5 1.75 1.3 0.8	kɐ+rɐjə̂/əv	0	6758 6755
5337		NgyaltsuZbu	Ngyaltsu Zbu	to sleep	187_tosleep	kɐ-rⁿɡə́ʔ	kɐ-rⁿɡə́ʔ	k ɐ + r ⁿg ə́/ə ʔ	0	1 7 9 5 1 7 1	AX_ACYN	KE_RKEH	11	11.K.C 11.E.V 11._._ 11.R.C 11.K.C 11.E.V 11.H.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	kɐ+rⁿgə́/əʔ	1	6758 6756
5617		Zlarong	Zlarong	to sleep	187_tosleep	ji31pa55	ji31pa55	j ³¹/i p ⁵⁵/a	0	6 7 1 7	AXBZ	JIPA	21	21.J.C 21.I.V 21.P.C 21.A.V	2.0 1.5 1.75 0.8	j³¹/ip⁵⁵/a	0	6765
6102		KyomkyoSitu	Kyomkyo_Situ	to sleep	187_tosleep	kanəɟup	kanəɟup	k a n ə ɟ u p	0	1 7 4 7 1 7 1	AXBYBYN	KANECYP	7	7.K.C 7.A.V 7.N.C 7.E.V 7.C.C 7.Y.V 7.P.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kanəɟup	0	6757
183		Bantawa	Kiranti_Bantawa	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	namma (namsu)	namma (namsu)	n a m m a + n a m s u	0	4 7 4 4 7 9 4 7 4 3 7	AXMBZ_AXMBZ	NAMMA_NAMSY	1	1.N.C 1.A.V 1.M.c 1.M.C 1.A.V 1._._ 1.N.C 1.A.V 1.M.c 1.S.C 1.Y.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	namma+namsu	0	6783 6784
518	19847	Daofu	rGyalrong_Daofu	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	no	no	n o	67	4 7	AX	NU	3	3.N.C 3.U.V	2.0 1.5	no	0	6785
817	9376	Japhug	rGyalrong_Japhug	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	nɤmnɤm	nɤmnɤm	n ɤ m n ɤ m	67	4 7 4 4 7 4	AXMBYN	NEMNEM	6	6.N.C 6.E.V 6.M.c 6.N.C 6.E.V 6.M.c	2.0 1.5 1.1 1.75 1.3 0.8	nɤmnɤm	0	6786
1163	38138	Tangut	Tangut	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	ljii	ljii	l j iː	4182	5 6 7	ACX	LJI	17	17.L.C 17.J.C 17.I.V	2.0 1.5 1.5	ljiː	0	6798
1460	31739	WobziKhroskyabs	Khroskyabs_Wobzi	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	smê	smê	s m ê/e	10548	3 4 7	ACX	SME	19	19.S.C 19.M.C 19.E.V	2.0 1.5 1.5	smê/e	1	6799
1784	22277	Zhaba	Qiangic_Zhaba	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	ŋʌ³³mnɪ⁵⁵mnɪ³³	ŋʌ³³mnɪ⁵⁵mnɪ³³	ŋ ³³/ʌ m n ⁵⁵/ɪ m n ³³/ɪ	67	4 7 4 4 7 4 4 7	AXMBYMBZ	NEMNIMNI	20	20.N.C 20.E.V 20.M.c 20.N.C 20.I.V 20.M.c 20.N.C 20.I.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	ŋ³³/ʌmn⁵⁵/ɪmn³³/ɪ	0	6786
2029	25650	MaerkangrGyalrong	rGyalrong_Maerkang	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	kɐ nɐ ŋkhsə ŋkhsət	kɐ nɐ ŋkhsə ŋkhsət	k ɐ + n ɐ + ŋ kʰ s ə + ŋ kʰ s ə t	3087	1 7 9 4 7 9 4 1 3 7 9 4 1 3 7 1	AX_AX_ACCZ_ACCYN	KE_NE_NKSE_NKSET	8	8.K.C 8.E.V 8._._ 8.N.C 8.E.V 8._._ 8.N.C 8.K.C 8.S.C 8.E.V 8._._ 8.N.C 8.K.C 8.S.C 8.E.V 8.T.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 1.5 0.8 0.0 2.0 1.5 1.5 1.3 0.8	kɐ+nɐ+ŋkʰsə+ŋkʰsət	0	6789 6785 6790 6791
2292	23498	MuyaKangding	Muya-kangding	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	khi³³sø⁵⁵næ³³	khi³³sø⁵⁵næ³³	kʰ ³³/i s ⁵⁵/ø n ³³/æ	0	1 7 3 7 4 7	AXBYBZ	KISUNE	10	10.K.C 10.I.V 10.S.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kʰ³³/is⁵⁵/øn³³/æ	0	6792
2546		MenyaGao	Menya-Gao	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	2khəsønɛ	2khəsønɛ	² kʰ ə s ø n ɛ	0	8 1 7 3 7 4 7	TBXBYBZ	6KESUNE	9	9.6.T 9.K.C 9.E.V 9.S.C 9.U.V 9.N.C 9.E.V	1.0 1.3 3.0 1.3 3.0 1.3 0.7	²kʰəsønɛ	0	6792
2843	31259	OldBurmese	OldBurmese	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	mhuyḥ	mhuyḥ	m̥ u y ɦ	10548	4 7 7 3	AXYN	MYYH	13	13.M.C 13.Y.V 13.Y.V 13.H.c	2.0 1.5 1.3 0.8	m̥uyɦ	0	6794
3086	21063	QueyuXinlong	Queyu_Xinlong	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	ʂnoŋ¹³	ʂnoŋ¹³	ʂ n o ¹³/ŋ	0	3 4 7 4	ACXN	SNUN	15	15.S.C 15.N.C 15.U.V 15.N.c	2.0 1.5 1.5 0.8	ʂno¹³/ŋ	0	6796
3237		QueyuPubarong	Queyu_pubarong	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	ˣn̥əˣn̥o	ˣn̥əˣn̥o	x n̥ ə x n̥ o	0	3 4 7 3 4 7	ACXBCZ	GNEGNU	14	14.G.C 14.N.C 14.E.V 14.G.C 14.N.C 14.U.V	2.0 1.5 1.5 1.75 1.5 0.8	xn̥əxn̥o	0	6795
3671	39107	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	nlələ̂m	nlələ̂m	n l ə l ə̂/ə m	0	4 5 7 5 7 4	ACXBYN	NLELEM	16	16.N.C 16.L.C 16.E.V 16.L.C 16.E.V 16.M.c	2.0 1.5 1.5 1.75 1.3 0.8	nlələ̂/əm	0	6797
3985		BragbarSitu	Bragbar Situ	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	na-mnâm	na-mnâm	n a + m n â/a m	0	4 7 9 4 4 7 4	AX_ACYN	NA_MNAM	2	2.N.C 2.A.V 2._._ 2.M.C 2.N.C 2.A.V 2.M.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	na+mnâ/am	0	6785 6786
4213		Geshiza	Geshiza	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	snə-no 	snə-no 	s n ə + n o +	0	3 4 7 9 4 7 9	ACX_AX_	SNE_NU_	4	4.S.C 4.N.C 4.E.V 4._._ 4.N.C 4.U.V 4._._	2.0 1.5 1.5 0.0 2.0 1.5 0.0	snə+no+	0	6785 6787
4622		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	go⁵³	go⁵³	g ⁵³/o	0	1 7	AX	KU	5	5.K.C 5.U.V	2.0 1.5	g⁵³/o	0	6788
4623		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	ʁne⁵³	ʁne⁵³	ʁ n ⁵³/e	0	5 4 7	ACZ	RNE	5	5.R.C 5.N.C 5.E.V	2.0 1.5 0.8	ʁn⁵³/e	0	6785
4624		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	nlə³³ləm⁵³	nlə³³ləm⁵³	n l ³³/ə l ə ⁵³/m	0	4 5 7 5 7 4	ACXBYN	NLELEM	5	5.N.C 5.L.C 5.E.V 5.L.C 5.E.V 5.M.c	2.0 1.5 1.5 1.75 1.3 0.8	nl³³/ələ⁵³/m	0	6797
4816		NjorogsKhroskyabs	Njorogs_Khroskyabs	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	ntʂə³³ma⁵³	ntʂə³³ma⁵³	n ʈʂ ³³/ə m ⁵³/a	0	4 2 7 4 7	ACYBZ	NCEMA	12	12.N.C 12.C.C 12.E.V 12.M.C 12.A.V	2.0 1.5 1.3 1.75 0.8	nʈʂ³³/əm⁵³/a	0	6793
5361		NgyaltsuZbu	Ngyaltsu Zbu	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	kɑ-nɑmnɑ́mʔ	kɑ-nɑmnɑ́mʔ	k ɑ + n ɑ m n ɑ́/ɑ m ʔ	0	1 7 9 4 7 4 4 7 4 1	AX_AXMBYLN	KA_NAMNAMH	11	11.K.C 11.A.V 11._._ 11.N.C 11.A.V 11.M.c 11.N.C 11.A.V 11.M.c 11.H.c	2.0 1.5 0.0 2.0 1.5 1.1 1.75 1.3 1.1 0.8	kɑ+nɑmnɑ́/ɑmʔ	0	6789 6786
5648		Zlarong	Zlarong	to smell (perceive odor) [transitive]	410_tosmellperceiveodortransitive	ɬi55ma31	ɬi55ma31	ɬ ⁵⁵/i m ³¹/a	0	5 7 4 7	AXBZ	LIMA	21	21.L.C 21.I.V 21.M.C 21.A.V	2.0 1.5 1.75 0.8	ɬ⁵⁵/im³¹/a	0	6800
519	30600	Daofu	rGyalrong_Daofu	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	sphro	sphro	s pʰ r o	3580	3 1 5 7	ACCZ	SPRU	3	3.S.C 3.P.C 3.R.C 3.U.V	2.0 1.5 1.5 0.8	spʰro	0	6813
818	31296	Japhug	rGyalrong_Japhug	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	χtɤr	χtɤr	χ t ɤ r	3584	3 1 7 5	ACYN	GTER	6	6.G.C 6.T.C 6.E.V 6.R.c	2.0 1.5 1.3 0.8	χtɤr	0	6814
1461	31794	WobziKhroskyabs	Khroskyabs_Wobzi	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	tɕʰæ̂lɑɣ	tɕʰæ̂lɑɣ	tɕʰ æ̂/æ l ɑ ɣ	3788	2 7 5 7 3	AXBYN	CELAG	19	19.C.C 19.E.V 19.L.C 19.A.V 19.G.c	2.0 1.5 1.75 1.3 0.8	tɕʰæ̂/ælɑɣ	0	6812
1785	30651	Zhaba	Qiangic_Zhaba	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	kə⁵⁵ tu³³	kə⁵⁵ tu³³	k ⁵⁵/ə + t ³³/u	114	1 7 9 1 7	AX_AX	KE_TY	20	20.K.C 20.E.V 20._._ 20.T.C 20.Y.V	2.0 1.5 0.0 2.0 1.5	k⁵⁵/ə+t³³/u	0	6817 6826
2030	30628	MaerkangrGyalrong	rGyalrong_Maerkang	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	(tə rpi) kɐ ktor	(tə rpi) kɐ ktor	t ə + r p i + k ɐ + k t o r	3584	1 7 9 5 1 7 9 1 7 9 1 1 7 5	AX_ACZ_AX_ACYN	TE_RPI_KE_KTUR	8	8.T.C 8.E.V 8._._ 8.R.C 8.P.C 8.I.V 8._._ 8.K.C 8.E.V 8._._ 8.K.C 8.T.C 8.U.V 8.R.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.3 0.8	tə+rpi+kɐ+ktor	0	6815 6816 6817 6818
2293	30613	MuyaKangding	Muya-kangding	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	khə³³ tə⁵³	khə³³ tə⁵³	kʰ ³³/ə + t ⁵³/ə	0	1 7 9 1 7	AX_AX	KE_TE	10	10.K.C 10.E.V 10._._ 10.T.C 10.E.V	2.0 1.5 0.0 2.0 1.5	kʰ³³/ə+t⁵³/ə	0	6817 6815
2619		MenyaGao	Menya-Gao	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	1khətə	1khətə	¹ kʰ ə t ə	0	8 1 7 1 7	TBXBZ	6KETE	9	9.6.T 9.K.C 9.E.V 9.T.C 9.E.V	1.0 1.3 3.0 1.3 0.7	¹kʰətə	0	6819
3087	30697	QueyuXinlong	Queyu_Xinlong	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	(rlɯ⁵⁵) tə⁵⁵mtɕhe⁵⁵	(rlɯ⁵⁵) tə⁵⁵mtɕhe⁵⁵	r l ⁵⁵/ɯ + t ⁵⁵/ə m tɕʰ ⁵⁵/e	0	5 5 7 9 1 7 4 2 7	ACZ_AXMBZ	RLI_TEMCE	15	15.R.C 15.L.C 15.I.V 15._._ 15.T.C 15.E.V 15.M.c 15.C.C 15.E.V	2.0 1.5 0.8 0.0 2.0 1.5 1.1 1.75 0.8	rl⁵⁵/ɯ+t⁵⁵/əmtɕʰ⁵⁵/e	0	6816 6822
3371		QueyuPubarong	Queyu_pubarong	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	pɨ̄tʰu	pɨ̄tʰu	p ɨ̄/ɨ tʰ u	0	1 7 1 7	AXBZ	PITY	14	14.P.C 14.I.V 14.T.C 14.Y.V	2.0 1.5 1.75 0.8	pɨ̄/ɨtʰu	0	6821
3672	39108	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	tsʰoɣjé vî	tsʰoɣjé vî	tsʰ o ɣ j é/e + v î	0	2 7 3 6 7 9 3 7	AXBCZ_AX	CUGJE_BI	16	16.C.C 16.U.V 16.G.C 16.J.C 16.E.V 16._._ 16.B.C 16.I.V	2.0 1.5 1.75 1.5 0.8 0.0 2.0 1.5	tsʰoɣjé/e+vî	0	6823 6824
3986		BragbarSitu	Bragbar Situ	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	jə̂	jə̂	j ə̂/ə	0	6 7	AX	JE	2	2.J.C 2.E.V	2.0 1.5	jə̂/ə	1	6812
5019		Tshobdun	Tshobdun	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	ji kɐ́-ji	ji kɐ́-ji	j i + k ɐ́/ɐ + j i	0	6 7 9 1 7 9 6 7	AX_AX_AX	JI_KE_JI	18	18.J.C 18.I.V 18._._ 18.K.C 18.E.V 18._._ 18.J.C 18.I.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	ji+kɐ́/ɐ+ji	1	6812 6817 6825
5295		NgyaltsuZbu	Ngyaltsu Zbu	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	kɐ-jéʔ	kɐ-jéʔ	k ɐ + j é/e ʔ	0	1 7 9 6 7 1	AX_AXN	KE_JEH	11	11.K.C 11.E.V 11._._ 11.J.C 11.E.V 11.H.c	2.0 1.5 0.0 2.0 1.5 0.8	kɐ+jé/eʔ	1	6817 6820
6103		KyomkyoSitu	Kyomkyo_Situ	to sow (broadcast, scatter seeds)	244_tosowbroadcastscatterseeds	kaji	kaji	k a j i	0	1 7 6 7	AXBZ	KAJI	7	7.K.C 7.A.V 7.J.C 7.I.V	2.0 1.5 1.75 0.8	kaji	1	6812
247		Bantawa	Kiranti_Bantawa	to spit	412_tospit	tʰuŋma (tʰuŋsu)	tʰuŋma (tʰuŋsu)	tʰ u ŋ m a + tʰ u ŋ s u	0	1 7 4 4 7 9 1 7 4 3 7	AXMBZ_AXMBZ	TYNMA_TYNSY	1	1.T.C 1.Y.V 1.N.c 1.M.C 1.A.V 1._._ 1.T.C 1.Y.V 1.N.c 1.S.C 1.Y.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	tʰuŋma+tʰuŋsu	0	6837 6838
520	19835	Daofu	rGyalrong_Daofu	to spit	412_tospit	ʂphə	ʂphə	ʂ pʰ ə	2920	3 1 7	ACZ	SPE	3	3.S.C 3.P.C 3.E.V	2.0 1.5 0.8	ʂpʰə	0	6841
819	9747	Japhug	rGyalrong_Japhug	to spit	412_tospit	mciphɯt (lɤt)	mciphɯt (lɤt)	m c i pʰ ɯ t + l ɤ t	3128	4 1 7 1 7 1 9 5 7 1	ACYBYN_AXN	MCIPIT_LET	6	6.M.C 6.C.C 6.I.V 6.P.C 6.I.V 6.T.c 6._._ 6.L.C 6.E.V 6.T.c	2.0 1.5 1.3 1.75 1.3 0.8 0.0 2.0 1.5 0.8	mcipʰɯt+lɤt	0	6842 6843
1164	38076	Tangut	Tangut	to spit	412_tospit	pie.	pie.	p i e̙	4185	1 7 7	AXZ	PIE	17	17.P.C 17.I.V 17.E.V	2.0 1.5 0.8	pie̙	1	6841
1462	31748	WobziKhroskyabs	Khroskyabs_Wobzi	to spit	412_tospit	stʰú ɲcô	stʰú ɲcô	s tʰ ú/u + ɲ c ô/o	3777	3 1 7 9 4 1 7	ACZ_ACZ	STY_NCU	19	19.S.C 19.T.C 19.Y.V 19._._ 19.N.C 19.C.C 19.U.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	stʰú/u+ɲcô/o	0	6853 6854
1786	24678	Zhaba	Qiangic_Zhaba	to spit	412_tospit	ʌ⁵⁵nphɛ⁵⁵	ʌ⁵⁵nphɛ⁵⁵	ʌ ⁵⁵ n pʰ ⁵⁵/ɛ	2920	7 8 4 1 7	XTMBZ	E5NPE	20	20.E.V 20.5.T 20.N.c 20.P.C 20.E.V	3.0 1.0 1.1 1.3 0.7	ʌ⁵⁵npʰ⁵⁵/ɛ	0	6855
2031	18481	MaerkangrGyalrong	rGyalrong_Maerkang	to spit	412_tospit	(tə ŋɑr) kɐ phʃət	(tə ŋɑr) kɐ phʃət	t ə + ŋ ɑ r + k ɐ + pʰ ʃ ə t	1115	1 7 9 4 7 5 9 1 7 9 1 3 7 1	AX_AXN_AX_ACXN	TE_NAR_KE_PSET	8	8.T.C 8.E.V 8._._ 8.N.C 8.A.V 8.R.c 8._._ 8.K.C 8.E.V 8._._ 8.P.C 8.S.C 8.E.V 8.T.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.5 0.8	tə+ŋɑr+kɐ+pʰʃət	0	6844 6845 6846 6847
2294	23482	MuyaKangding	Muya-kangding	to spit	412_tospit	thɐ⁵⁵dæ⁵³	thɐ⁵⁵dæ⁵³	tʰ ⁵⁵/ɐ d ⁵³/æ	0	1 7 1 7	AXBZ	TETE	10	10.T.C 10.E.V 10.T.C 10.E.V	2.0 1.5 1.75 0.8	tʰ⁵⁵/ɐd⁵³/æ	0	6849
2564		MenyaGao	Menya-Gao	to spit	412_tospit	2nɛdɛ	2nɛdɛ	² n ɛ d ɛ	0	8 4 7 1 7	TBXBZ	6NETE	9	9.6.T 9.N.C 9.E.V 9.T.C 9.E.V	1.0 1.3 3.0 1.3 0.7	²nɛdɛ	1	6848
2844	31260	OldBurmese	OldBurmese	to spit	412_tospit	thuyḥ	thuyḥ	tʰ u y ɦ	1067	1 7 7 3	AXYN	TYYH	13	13.T.C 13.Y.V 13.Y.V 13.H.c	2.0 1.5 1.3 0.8	tʰuyɦ	0	6850
3088	21055	QueyuXinlong	Queyu_Xinlong	to spit	412_tospit	(qha⁵⁵ʂn̥a⁵⁵) kuə⁵⁵	(qha⁵⁵ʂn̥a⁵⁵) kuə⁵⁵	qʰ ⁵⁵/a ʂ n̥ ⁵⁵/a + k u ⁵⁵/ə	0	1 7 3 4 7 9 1 7 7	AXBCZ_AXZ	KASNA_KYE	15	15.K.C 15.A.V 15.S.C 15.N.C 15.A.V 15._._ 15.K.C 15.Y.V 15.E.V	2.0 1.5 1.75 1.5 0.8 0.0 2.0 1.5 0.8	qʰ⁵⁵/aʂn̥⁵⁵/a+ku⁵⁵/ə	0	6851 6852
